,label,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3
610,4,0.0,0.0,14.0,0.0,35.0,59.0,52.0,26.0,16.0,37.0,57.0,36.0,0.0,16.0,0.0,0.0
611,8,0.0,0.0,0.0,0.0,45.0,44.0,50.0,48.0,40.0,45.0,35.0,42.0,0.0,0.0,0.0,0.0
612,5,6.0,13.0,0.0,0.0,50.0,52.0,0.0,46.0,37.0,34.0,33.0,38.0,0.0,0.0,12.0,0.0
613,7,0.0,0.0,0.0,0.0,38.0,21.0,34.0,40.0,55.0,44.0,54.0,0.0,0.0,0.0,7.0,0.0
614,7,0.0,0.0,0.0,0.0,41.0,12.0,31.0,40.0,60.0,45.0,63.0,14.0,31.0,16.0,8.0,0.0
615,9,9.0,12.0,0.0,0.0,50.0,32.0,0.0,25.0,35.0,53.0,24.0,45.0,0.0,6.0,18.0,6.0
616,5,0.0,6.0,0.0,0.0,53.0,52.0,15.0,40.0,46.0,20.0,35.0,25.0,18.0,0.0,0.0,0.0
617,7,0.0,0.0,9.0,0.0,27.0,8.0,46.0,25.0,49.0,37.0,39.0,15.0,32.0,0.0,6.0,0.0
618,8,0.0,0.0,0.0,0.0,27.0,33.0,38.0,24.0,46.0,31.0,35.0,43.0,0.0,7.0,0.0,0.0
619,9,0.0,16.0,0.0,0.0,45.0,39.0,19.0,27.0,46.0,50.0,36.0,45.0,7.0,13.0,12.0,9.0
620,5,0.0,7.0,0.0,0.0,62.0,60.0,0.0,44.0,50.0,34.0,41.0,43.0,6.0,0.0,6.0,0.0
621,8,0.0,0.0,0.0,0.0,49.0,42.0,44.0,45.0,51.0,38.0,41.0,51.0,0.0,0.0,0.0,7.0
622,0,0.0,0.0,0.0,0.0,47.0,45.0,34.0,42.0,28.0,35.0,36.0,36.0,0.0,6.0,0.0,0.0
623,5,0.0,10.0,0.0,0.0,57.0,44.0,9.0,39.0,42.0,6.0,35.0,37.0,0.0,0.0,0.0,0.0
624,5,10.0,12.0,0.0,0.0,62.0,52.0,7.0,43.0,47.0,17.0,43.0,49.0,0.0,0.0,7.0,20.0
625,8,0.0,10.0,0.0,0.0,56.0,43.0,47.0,49.0,45.0,47.0,37.0,49.0,0.0,0.0,0.0,22.0
626,6,0.0,0.0,0.0,0.0,20.0,40.0,60.0,29.0,27.0,11.0,45.0,58.0,0.0,0.0,7.0,29.0
627,6,0.0,0.0,15.0,0.0,44.0,34.0,57.0,52.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,0.0
628,5,16.0,12.0,0.0,7.0,58.0,35.0,50.0,60.0,52.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
629,9,0.0,0.0,0.0,0.0,24.0,45.0,0.0,0.0,44.0,48.0,35.0,37.0,22.0,6.0,0.0,0.0
630,0,0.0,9.0,0.0,0.0,49.0,57.0,32.0,35.0,51.0,29.0,22.0,40.0,0.0,14.0,10.0,0.0
631,0,0.0,0.0,6.0,0.0,40.0,41.0,25.0,43.0,41.0,13.0,22.0,43.0,0.0,12.0,14.0,0.0
632,5,0.0,11.0,6.0,0.0,55.0,49.0,21.0,38.0,39.0,18.0,53.0,40.0,7.0,0.0,0.0,0.0
633,9,10.0,12.0,0.0,0.0,60.0,55.0,16.0,38.0,33.0,61.0,46.0,56.0,0.0,6.0,16.0,8.0
634,0,0.0,11.0,9.0,0.0,45.0,52.0,48.0,44.0,21.0,46.0,32.0,45.0,0.0,0.0,10.0,0.0
635,2,8.0,12.0,0.0,0.0,62.0,19.0,10.0,59.0,18.0,48.0,35.0,62.0,0.0,0.0,0.0,15.0
636,5,12.0,0.0,0.0,0.0,48.0,50.0,0.0,46.0,48.0,25.0,30.0,49.0,0.0,0.0,17.0,0.0
637,9,0.0,0.0,0.0,0.0,41.0,60.0,0.0,28.0,62.0,61.0,49.0,23.0,27.0,22.0,10.0,0.0
638,3,0.0,10.0,0.0,0.0,48.0,17.0,0.0,39.0,31.0,39.0,28.0,46.0,0.0,0.0,13.0,12.0
639,0,0.0,12.0,12.0,0.0,48.0,24.0,19.0,49.0,32.0,14.0,18.0,46.0,0.0,12.0,13.0,0.0
640,5,0.0,0.0,0.0,0.0,55.0,52.0,0.0,47.0,55.0,12.0,47.0,33.0,11.0,0.0,0.0,0.0
641,9,0.0,10.0,0.0,0.0,47.0,43.0,6.0,41.0,37.0,53.0,29.0,46.0,0.0,6.0,16.0,12.0
642,5,0.0,14.0,0.0,0.0,58.0,63.0,7.0,36.0,42.0,33.0,41.0,36.0,20.0,0.0,0.0,0.0
643,0,0.0,12.0,10.0,0.0,43.0,23.0,20.0,34.0,33.0,15.0,8.0,43.0,0.0,9.0,17.0,7.0
644,5,10.0,10.0,0.0,0.0,59.0,52.0,17.0,38.0,41.0,27.0,43.0,32.0,0.0,0.0,8.0,0.0
645,9,0.0,6.0,0.0,0.0,47.0,52.0,0.0,41.0,37.0,60.0,53.0,30.0,0.0,0.0,0.0,0.0
646,7,0.0,0.0,0.0,0.0,43.0,0.0,57.0,46.0,40.0,50.0,47.0,0.0,0.0,0.0,11.0,0.0
647,1,0.0,10.0,0.0,0.0,28.0,48.0,0.0,20.0,47.0,56.0,54.0,58.0,0.0,0.0,16.0,15.0
648,5,8.0,23.0,0.0,0.0,54.0,23.0,42.0,53.0,45.0,0.0,12.0,37.0,7.0,0.0,0.0,0.0
649,9,0.0,0.0,0.0,0.0,26.0,62.0,0.0,0.0,60.0,60.0,39.0,48.0,32.0,32.0,11.0,0.0
650,7,0.0,0.0,18.0,10.0,60.0,19.0,61.0,38.0,25.0,35.0,56.0,0.0,0.0,0.0,10.0,0.0
651,2,0.0,0.0,0.0,0.0,49.0,24.0,44.0,45.0,38.0,28.0,0.0,44.0,0.0,0.0,0.0,7.0
652,5,7.0,13.0,0.0,0.0,50.0,64.0,0.0,42.0,62.0,39.0,34.0,51.0,0.0,0.0,9.0,6.0
653,9,0.0,0.0,0.0,0.0,52.0,51.0,0.0,41.0,25.0,55.0,11.0,41.0,0.0,0.0,21.0,12.0
654,9,6.0,10.0,0.0,0.0,53.0,36.0,16.0,44.0,46.0,53.0,49.0,47.0,0.0,11.0,18.0,0.0
655,1,0.0,0.0,0.0,0.0,25.0,44.0,48.0,15.0,34.0,49.0,64.0,49.0,0.0,0.0,0.0,0.0
656,6,0.0,9.0,6.0,0.0,43.0,39.0,55.0,37.0,41.0,0.0,41.0,55.0,0.0,0.0,13.0,16.0
657,0,6.0,16.0,13.0,0.0,58.0,30.0,32.0,48.0,27.0,44.0,29.0,38.0,0.0,6.0,11.0,0.0
658,1,0.0,0.0,0.0,0.0,18.0,56.0,12.0,8.0,55.0,46.0,44.0,50.0,0.0,0.0,0.0,0.0
659,4,0.0,0.0,7.0,0.0,19.0,55.0,40.0,7.0,28.0,59.0,61.0,36.0,0.0,0.0,0.0,0.0
660,6,0.0,8.0,8.0,0.0,31.0,36.0,60.0,31.0,30.0,0.0,42.0,49.0,0.0,0.0,16.0,16.0
661,0,0.0,8.0,9.0,0.0,48.0,24.0,20.0,44.0,43.0,25.0,13.0,47.0,0.0,14.0,15.0,0.0
662,2,0.0,22.0,0.0,0.0,45.0,29.0,8.0,33.0,30.0,37.0,46.0,54.0,0.0,0.0,0.0,30.0
663,6,0.0,0.0,0.0,0.0,33.0,58.0,55.0,30.0,29.0,0.0,38.0,50.0,0.0,0.0,0.0,13.0
664,6,0.0,0.0,7.0,0.0,39.0,61.0,43.0,34.0,0.0,22.0,24.0,43.0,0.0,0.0,18.0,24.0
665,0,0.0,0.0,0.0,0.0,48.0,43.0,49.0,44.0,57.0,17.0,33.0,40.0,11.0,22.0,6.0,0.0
666,2,12.0,11.0,0.0,0.0,57.0,18.0,17.0,55.0,27.0,42.0,31.0,59.0,0.0,0.0,0.0,34.0
667,8,0.0,11.0,6.0,0.0,45.0,56.0,57.0,42.0,40.0,44.0,42.0,46.0,0.0,0.0,11.0,6.0
668,6,0.0,12.0,10.0,0.0,44.0,28.0,51.0,35.0,13.0,0.0,33.0,44.0,0.0,0.0,11.0,19.0
669,0,0.0,7.0,7.0,0.0,50.0,25.0,32.0,46.0,42.0,25.0,12.0,55.0,0.0,11.0,16.0,0.0
670,4,0.0,0.0,0.0,0.0,26.0,36.0,45.0,8.0,18.0,10.0,55.0,32.0,0.0,23.0,7.0,0.0
671,3,7.0,0.0,0.0,0.0,40.0,10.0,0.0,34.0,52.0,47.0,39.0,41.0,12.0,0.0,9.0,6.0
672,6,0.0,0.0,0.0,0.0,36.0,49.0,61.0,33.0,13.0,7.0,40.0,33.0,0.0,0.0,29.0,51.0
673,0,0.0,8.0,12.0,0.0,60.0,59.0,32.0,53.0,26.0,54.0,22.0,47.0,0.0,0.0,11.0,0.0
674,7,0.0,0.0,0.0,0.0,24.0,8.0,23.0,22.0,57.0,38.0,51.0,29.0,21.0,14.0,0.0,0.0
675,1,0.0,0.0,0.0,0.0,45.0,52.0,53.0,45.0,45.0,56.0,58.0,64.0,0.0,0.0,0.0,0.0
676,6,0.0,0.0,0.0,0.0,29.0,44.0,56.0,38.0,21.0,0.0,46.0,64.0,0.0,0.0,13.0,25.0
677,0,0.0,6.0,6.0,0.0,50.0,58.0,32.0,40.0,9.0,41.0,11.0,49.0,0.0,6.0,24.0,10.0
678,7,0.0,0.0,6.0,0.0,58.0,19.0,59.0,48.0,47.0,45.0,56.0,0.0,0.0,0.0,10.0,0.0
679,6,0.0,7.0,6.0,0.0,39.0,30.0,63.0,35.0,29.0,0.0,34.0,44.0,0.0,0.0,0.0,0.0
680,6,0.0,10.0,12.0,0.0,40.0,29.0,59.0,47.0,9.0,0.0,36.0,47.0,0.0,0.0,7.0,15.0
681,0,0.0,8.0,8.0,0.0,40.0,35.0,24.0,43.0,31.0,16.0,10.0,42.0,0.0,8.0,16.0,0.0
682,7,0.0,0.0,0.0,0.0,46.0,0.0,59.0,46.0,52.0,38.0,46.0,0.0,0.0,0.0,7.0,0.0
683,9,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,39.0,41.0,16.0,45.0,0.0,10.0,25.0,19.0
684,6,0.0,0.0,0.0,0.0,42.0,44.0,61.0,38.0,12.0,0.0,43.0,49.0,0.0,0.0,11.0,17.0
685,1,0.0,7.0,0.0,0.0,23.0,54.0,11.0,17.0,36.0,42.0,54.0,57.0,0.0,0.0,0.0,0.0
686,4,0.0,6.0,0.0,0.0,10.0,52.0,16.0,0.0,51.0,44.0,44.0,27.0,14.0,0.0,0.0,0.0
687,6,8.0,24.0,15.0,0.0,53.0,20.0,56.0,60.0,14.0,0.0,43.0,34.0,0.0,0.0,17.0,35.0
688,6,0.0,0.0,0.0,0.0,34.0,44.0,52.0,38.0,0.0,0.0,36.0,43.0,0.0,0.0,11.0,35.0
689,1,0.0,0.0,0.0,0.0,42.0,60.0,64.0,56.0,46.0,39.0,21.0,25.0,0.0,0.0,0.0,0.0
690,6,0.0,0.0,0.0,0.0,28.0,50.0,58.0,28.0,27.0,0.0,37.0,42.0,0.0,0.0,13.0,29.0
691,3,0.0,0.0,0.0,0.0,46.0,18.0,10.0,40.0,39.0,40.0,37.0,40.0,0.0,0.0,10.0,0.0
692,6,0.0,0.0,0.0,0.0,39.0,40.0,57.0,41.0,15.0,0.0,37.0,48.0,0.0,0.0,18.0,19.0
693,1,0.0,0.0,0.0,0.0,0.0,35.0,21.0,0.0,56.0,59.0,50.0,53.0,0.0,0.0,0.0,0.0
694,7,0.0,0.0,0.0,0.0,47.0,24.0,45.0,49.0,58.0,56.0,35.0,0.0,0.0,0.0,0.0,0.0
695,3,0.0,0.0,0.0,7.0,54.0,47.0,14.0,53.0,39.0,31.0,50.0,44.0,0.0,0.0,7.0,0.0
696,6,0.0,14.0,20.0,6.0,54.0,37.0,48.0,54.0,0.0,0.0,56.0,45.0,0.0,0.0,18.0,22.0
697,1,0.0,0.0,0.0,0.0,44.0,35.0,45.0,58.0,47.0,62.0,46.0,29.0,0.0,0.0,0.0,0.0
698,8,0.0,0.0,0.0,7.0,39.0,42.0,39.0,41.0,37.0,56.0,31.0,50.0,0.0,8.0,0.0,0.0
699,4,0.0,0.0,17.0,14.0,0.0,37.0,51.0,35.0,47.0,25.0,48.0,52.0,0.0,6.0,21.0,0.0
700,6,0.0,0.0,0.0,0.0,31.0,45.0,56.0,36.0,7.0,8.0,32.0,35.0,0.0,0.0,15.0,36.0
701,1,0.0,12.0,0.0,0.0,31.0,54.0,19.0,22.0,34.0,42.0,39.0,25.0,0.0,0.0,0.0,0.0
702,9,0.0,14.0,0.0,0.0,43.0,55.0,14.0,37.0,28.0,61.0,42.0,51.0,0.0,8.0,17.0,9.0
703,8,0.0,0.0,0.0,0.0,27.0,40.0,40.0,30.0,45.0,35.0,47.0,45.0,0.0,0.0,0.0,0.0
704,6,0.0,10.0,11.0,0.0,37.0,46.0,57.0,39.0,7.0,0.0,47.0,59.0,0.0,0.0,10.0,7.0
705,2,9.0,16.0,0.0,0.0,61.0,17.0,0.0,51.0,16.0,40.0,42.0,56.0,0.0,0.0,0.0,26.0
706,1,0.0,17.0,0.0,0.0,30.0,61.0,21.0,22.0,35.0,40.0,41.0,41.0,0.0,0.0,0.0,0.0
707,7,0.0,0.0,0.0,0.0,23.0,24.0,19.0,31.0,52.0,36.0,46.0,8.0,20.0,19.0,0.0,0.0
708,6,0.0,0.0,7.0,0.0,37.0,46.0,54.0,43.0,0.0,6.0,39.0,46.0,0.0,0.0,19.0,14.0
709,2,0.0,7.0,0.0,0.0,39.0,30.0,17.0,24.0,46.0,36.0,29.0,44.0,0.0,0.0,0.0,9.0
710,3,0.0,0.0,0.0,0.0,51.0,28.0,8.0,40.0,25.0,37.0,35.0,45.0,0.0,0.0,15.0,0.0
711,7,0.0,0.0,11.0,0.0,51.0,22.0,58.0,45.0,57.0,48.0,37.0,0.0,0.0,0.0,8.0,0.0
712,6,0.0,6.0,12.0,0.0,42.0,34.0,58.0,39.0,0.0,0.0,46.0,52.0,0.0,0.0,6.0,15.0
713,2,8.0,10.0,0.0,0.0,62.0,24.0,30.0,60.0,8.0,29.0,15.0,50.0,0.0,0.0,0.0,21.0
714,3,0.0,0.0,0.0,0.0,40.0,10.0,9.0,31.0,46.0,47.0,32.0,40.0,0.0,0.0,15.0,0.0
715,8,0.0,0.0,0.0,0.0,62.0,50.0,47.0,56.0,52.0,51.0,46.0,47.0,0.0,0.0,0.0,0.0
716,6,0.0,0.0,13.0,0.0,39.0,38.0,56.0,54.0,0.0,0.0,45.0,44.0,0.0,0.0,9.0,6.0
717,2,0.0,7.0,0.0,0.0,48.0,15.0,44.0,57.0,44.0,41.0,10.0,42.0,0.0,0.0,0.0,11.0
718,4,0.0,0.0,16.0,0.0,16.0,52.0,58.0,18.0,37.0,20.0,52.0,31.0,11.0,30.0,0.0,0.0
719,2,6.0,0.0,0.0,9.0,62.0,49.0,43.0,62.0,22.0,29.0,13.0,64.0,0.0,0.0,0.0,6.0
720,6,0.0,0.0,12.0,0.0,26.0,39.0,39.0,32.0,40.0,0.0,19.0,64.0,0.0,0.0,0.0,23.0
721,2,0.0,7.0,0.0,0.0,60.0,64.0,44.0,55.0,13.0,33.0,33.0,38.0,0.0,0.0,0.0,27.0
722,7,0.0,0.0,0.0,0.0,39.0,14.0,49.0,43.0,56.0,45.0,52.0,0.0,8.0,0.0,0.0,0.0
723,5,0.0,0.0,0.0,0.0,50.0,33.0,18.0,37.0,40.0,0.0,34.0,31.0,14.0,0.0,0.0,0.0
724,6,0.0,0.0,6.0,0.0,38.0,47.0,60.0,40.0,23.0,6.0,35.0,35.0,0.0,0.0,18.0,29.0
725,3,10.0,0.0,0.0,0.0,48.0,16.0,8.0,44.0,58.0,45.0,51.0,35.0,0.0,0.0,10.0,0.0
726,6,0.0,13.0,14.0,0.0,52.0,51.0,58.0,58.0,0.0,15.0,55.0,55.0,0.0,0.0,7.0,0.0
727,7,0.0,0.0,0.0,0.0,46.0,29.0,43.0,47.0,58.0,54.0,39.0,0.0,15.0,6.0,12.0,0.0
728,6,0.0,0.0,0.0,0.0,32.0,49.0,56.0,33.0,28.0,0.0,43.0,50.0,0.0,0.0,15.0,25.0
729,3,11.0,0.0,0.0,11.0,47.0,19.0,11.0,37.0,35.0,39.0,39.0,44.0,0.0,0.0,8.0,9.0
730,9,0.0,0.0,0.0,0.0,55.0,63.0,14.0,30.0,29.0,61.0,27.0,42.0,0.0,0.0,17.0,26.0
731,6,0.0,0.0,0.0,0.0,31.0,47.0,56.0,33.0,13.0,0.0,33.0,41.0,0.0,0.0,14.0,29.0
732,6,0.0,0.0,10.0,0.0,38.0,52.0,44.0,35.0,0.0,13.0,31.0,41.0,0.0,0.0,12.0,17.0
733,3,14.0,0.0,0.0,0.0,51.0,18.0,12.0,51.0,41.0,51.0,44.0,50.0,0.0,0.0,19.0,14.0
734,9,0.0,0.0,0.0,0.0,50.0,41.0,0.0,44.0,36.0,57.0,24.0,48.0,0.0,6.0,22.0,19.0
735,8,0.0,8.0,0.0,0.0,45.0,42.0,36.0,43.0,48.0,38.0,46.0,46.0,8.0,6.0,0.0,0.0
736,6,0.0,0.0,0.0,0.0,27.0,52.0,50.0,29.0,24.0,0.0,34.0,62.0,0.0,0.0,6.0,39.0
737,3,11.0,0.0,0.0,0.0,55.0,0.0,0.0,35.0,42.0,51.0,50.0,54.0,0.0,0.0,0.0,10.0
738,9,9.0,0.0,0.0,0.0,64.0,15.0,0.0,47.0,37.0,46.0,41.0,21.0,0.0,10.0,0.0,0.0
739,9,0.0,0.0,0.0,0.0,42.0,37.0,0.0,17.0,40.0,64.0,45.0,56.0,0.0,9.0,22.0,13.0
740,6,0.0,0.0,16.0,0.0,46.0,53.0,56.0,49.0,0.0,7.0,52.0,57.0,0.0,0.0,13.0,0.0
741,4,0.0,10.0,0.0,0.0,20.0,63.0,32.0,0.0,60.0,45.0,53.0,39.0,16.0,19.0,10.0,0.0
742,0,0.0,6.0,11.0,0.0,46.0,34.0,21.0,28.0,37.0,28.0,26.0,56.0,0.0,6.0,17.0,7.0
743,3,7.0,0.0,0.0,0.0,52.0,38.0,25.0,48.0,58.0,25.0,50.0,36.0,0.0,0.0,0.0,0.0
744,6,0.0,0.0,9.0,0.0,42.0,36.0,61.0,53.0,0.0,0.0,36.0,50.0,0.0,0.0,8.0,11.0
745,4,0.0,0.0,20.0,11.0,9.0,28.0,59.0,25.0,44.0,28.0,49.0,44.0,0.0,26.0,13.0,0.0
746,2,6.0,0.0,0.0,0.0,56.0,23.0,39.0,55.0,38.0,28.0,7.0,46.0,0.0,0.0,0.0,0.0
747,8,0.0,0.0,0.0,6.0,58.0,44.0,53.0,60.0,54.0,41.0,21.0,15.0,7.0,0.0,0.0,0.0
748,6,0.0,0.0,7.0,0.0,35.0,48.0,53.0,37.0,35.0,0.0,47.0,62.0,0.0,0.0,12.0,13.0
749,4,0.0,0.0,15.0,7.0,28.0,45.0,29.0,42.0,18.0,0.0,45.0,58.0,0.0,0.0,7.0,8.0
750,3,6.0,0.0,0.0,10.0,40.0,25.0,6.0,43.0,46.0,51.0,33.0,39.0,0.0,0.0,9.0,0.0
751,0,0.0,0.0,0.0,0.0,53.0,44.0,41.0,45.0,42.0,40.0,43.0,29.0,0.0,8.0,7.0,0.0
752,6,0.0,0.0,7.0,0.0,32.0,42.0,62.0,30.0,17.0,0.0,49.0,57.0,0.0,0.0,0.0,11.0
753,4,0.0,0.0,10.0,0.0,19.0,35.0,46.0,0.0,25.0,26.0,54.0,33.0,0.0,14.0,8.0,0.0
754,3,12.0,0.0,0.0,0.0,60.0,31.0,11.0,41.0,26.0,44.0,52.0,51.0,0.0,0.0,11.0,0.0
755,2,0.0,0.0,0.0,0.0,57.0,13.0,29.0,58.0,34.0,40.0,23.0,64.0,0.0,0.0,0.0,26.0
756,6,0.0,0.0,11.0,0.0,35.0,45.0,46.0,49.0,0.0,9.0,38.0,48.0,0.0,0.0,15.0,9.0
757,4,0.0,13.0,8.0,0.0,50.0,64.0,61.0,44.0,22.0,30.0,40.0,0.0,0.0,0.0,11.0,0.0
758,3,9.0,7.0,0.0,0.0,44.0,17.0,8.0,32.0,23.0,40.0,26.0,40.0,0.0,0.0,17.0,0.0
759,4,0.0,7.0,12.0,0.0,33.0,42.0,49.0,24.0,29.0,46.0,44.0,13.0,0.0,0.0,10.0,0.0
760,6,0.0,8.0,7.0,0.0,40.0,55.0,61.0,38.0,23.0,8.0,47.0,46.0,0.0,0.0,14.0,28.0
761,4,0.0,7.0,11.0,0.0,15.0,54.0,35.0,0.0,34.0,30.0,60.0,45.0,20.0,30.0,11.0,0.0
762,8,7.0,6.0,0.0,0.0,49.0,52.0,46.0,50.0,56.0,43.0,40.0,46.0,0.0,0.0,0.0,0.0
763,0,0.0,17.0,14.0,0.0,45.0,29.0,27.0,48.0,33.0,30.0,26.0,48.0,0.0,8.0,11.0,0.0
764,6,0.0,0.0,0.0,0.0,51.0,51.0,62.0,44.0,0.0,0.0,44.0,45.0,0.0,0.0,14.0,12.0
765,4,0.0,0.0,20.0,0.0,0.0,22.0,60.0,18.0,44.0,55.0,64.0,54.0,0.0,9.0,0.0,0.0
766,9,0.0,7.0,0.0,0.0,46.0,55.0,0.0,28.0,54.0,58.0,40.0,40.0,0.0,0.0,0.0,0.0
767,6,0.0,0.0,0.0,0.0,37.0,54.0,53.0,30.0,15.0,13.0,40.0,44.0,0.0,0.0,6.0,0.0
768,6,0.0,0.0,0.0,0.0,37.0,50.0,61.0,37.0,25.0,0.0,36.0,62.0,0.0,0.0,0.0,0.0
769,5,0.0,10.0,0.0,0.0,49.0,44.0,0.0,42.0,34.0,40.0,18.0,36.0,6.0,6.0,15.0,0.0
770,0,0.0,6.0,9.0,0.0,43.0,23.0,16.0,35.0,22.0,42.0,21.0,40.0,0.0,11.0,20.0,10.0
771,0,0.0,10.0,15.0,0.0,46.0,24.0,17.0,46.0,6.0,47.0,8.0,51.0,0.0,12.0,17.0,7.0
772,6,0.0,0.0,0.0,0.0,51.0,58.0,64.0,51.0,0.0,9.0,64.0,56.0,0.0,0.0,17.0,7.0
773,5,9.0,18.0,0.0,0.0,55.0,52.0,9.0,36.0,43.0,20.0,49.0,52.0,15.0,0.0,0.0,0.0
774,0,9.0,15.0,9.0,0.0,52.0,45.0,34.0,44.0,38.0,32.0,20.0,59.0,0.0,0.0,21.0,10.0
775,2,0.0,23.0,0.0,0.0,59.0,32.0,23.0,51.0,10.0,26.0,26.0,64.0,0.0,0.0,0.0,17.0
776,6,0.0,0.0,7.0,0.0,32.0,51.0,61.0,40.0,37.0,0.0,21.0,55.0,0.0,0.0,0.0,0.0
777,5,0.0,0.0,0.0,0.0,36.0,57.0,13.0,24.0,55.0,0.0,51.0,25.0,17.0,0.0,0.0,0.0
778,7,0.0,0.0,0.0,0.0,54.0,15.0,50.0,48.0,62.0,56.0,44.0,7.0,16.0,7.0,7.0,0.0
779,4,0.0,0.0,24.0,0.0,31.0,52.0,50.0,46.0,28.0,0.0,41.0,50.0,0.0,0.0,9.0,0.0
780,6,0.0,0.0,7.0,0.0,43.0,36.0,58.0,49.0,0.0,0.0,21.0,38.0,0.0,0.0,15.0,24.0
781,6,0.0,0.0,0.0,0.0,33.0,48.0,57.0,35.0,11.0,0.0,34.0,31.0,0.0,0.0,19.0,26.0
782,0,0.0,0.0,11.0,0.0,48.0,41.0,27.0,46.0,27.0,33.0,30.0,47.0,0.0,10.0,10.0,6.0
783,5,0.0,0.0,0.0,7.0,60.0,41.0,7.0,45.0,60.0,0.0,42.0,18.0,17.0,0.0,0.0,0.0
784,6,0.0,6.0,0.0,0.0,37.0,51.0,44.0,32.0,12.0,29.0,15.0,42.0,0.0,0.0,25.0,14.0
785,6,0.0,0.0,0.0,0.0,32.0,56.0,64.0,39.0,32.0,11.0,51.0,38.0,0.0,0.0,24.0,36.0
786,2,7.0,7.0,0.0,0.0,56.0,16.0,13.0,61.0,9.0,20.0,18.0,54.0,0.0,0.0,0.0,16.0
787,8,6.0,0.0,0.0,0.0,45.0,51.0,47.0,46.0,33.0,41.0,38.0,48.0,0.0,0.0,8.0,8.0
788,6,0.0,6.0,6.0,0.0,40.0,37.0,59.0,45.0,24.0,0.0,48.0,52.0,0.0,0.0,16.0,25.0
789,6,0.0,9.0,11.0,0.0,43.0,27.0,54.0,50.0,29.0,0.0,37.0,59.0,0.0,0.0,6.0,12.0
790,3,0.0,0.0,0.0,0.0,38.0,0.0,0.0,37.0,58.0,53.0,52.0,37.0,0.0,0.0,9.0,0.0
791,9,0.0,8.0,0.0,0.0,33.0,53.0,0.0,22.0,49.0,48.0,35.0,18.0,10.0,13.0,0.0,0.0
792,6,0.0,0.0,7.0,0.0,39.0,50.0,58.0,34.0,25.0,0.0,49.0,54.0,0.0,0.0,10.0,25.0
793,6,0.0,8.0,11.0,0.0,43.0,43.0,57.0,33.0,18.0,0.0,47.0,60.0,0.0,0.0,8.0,0.0
794,5,0.0,0.0,10.0,0.0,51.0,44.0,26.0,41.0,38.0,20.0,42.0,33.0,0.0,0.0,10.0,0.0
795,2,10.0,0.0,0.0,0.0,52.0,6.0,24.0,44.0,50.0,44.0,26.0,53.0,0.0,0.0,0.0,12.0
796,6,0.0,0.0,0.0,0.0,30.0,45.0,59.0,32.0,15.0,10.0,35.0,42.0,0.0,0.0,21.0,34.0
797,6,0.0,7.0,0.0,0.0,32.0,57.0,43.0,29.0,22.0,11.0,27.0,42.0,0.0,0.0,14.0,25.0
798,5,0.0,12.0,0.0,0.0,55.0,48.0,25.0,45.0,46.0,14.0,39.0,39.0,0.0,0.0,0.0,0.0
799,8,0.0,8.0,0.0,0.0,49.0,48.0,47.0,51.0,48.0,48.0,49.0,55.0,9.0,0.0,0.0,0.0
800,6,0.0,0.0,0.0,0.0,22.0,44.0,54.0,31.0,37.0,22.0,7.0,55.0,0.0,0.0,0.0,0.0
801,6,0.0,0.0,0.0,0.0,33.0,56.0,58.0,35.0,31.0,0.0,34.0,64.0,0.0,0.0,0.0,32.0
802,7,0.0,0.0,0.0,0.0,53.0,10.0,52.0,46.0,60.0,56.0,27.0,0.0,15.0,12.0,0.0,0.0
803,4,0.0,0.0,16.0,0.0,17.0,56.0,53.0,11.0,37.0,52.0,64.0,49.0,0.0,0.0,14.0,0.0
804,6,0.0,0.0,6.0,0.0,36.0,55.0,60.0,38.0,39.0,0.0,45.0,52.0,0.0,0.0,10.0,36.0
805,7,0.0,0.0,0.0,0.0,40.0,16.0,43.0,46.0,56.0,50.0,47.0,0.0,35.0,8.0,9.0,0.0
806,3,0.0,0.0,7.0,0.0,46.0,20.0,45.0,49.0,44.0,35.0,36.0,49.0,0.0,0.0,0.0,8.0
807,2,8.0,17.0,0.0,0.0,62.0,53.0,45.0,62.0,6.0,8.0,0.0,52.0,0.0,0.0,0.0,8.0
808,6,0.0,0.0,0.0,0.0,41.0,46.0,58.0,53.0,0.0,0.0,36.0,64.0,0.0,0.0,0.0,17.0
809,7,0.0,0.0,0.0,0.0,57.0,13.0,21.0,50.0,64.0,47.0,33.0,11.0,35.0,7.0,0.0,0.0
810,4,0.0,0.0,12.0,0.0,18.0,46.0,51.0,0.0,28.0,23.0,57.0,56.0,0.0,0.0,6.0,0.0
811,6,0.0,0.0,0.0,0.0,32.0,40.0,53.0,29.0,9.0,0.0,31.0,33.0,0.0,0.0,8.0,36.0
812,6,0.0,0.0,6.0,0.0,38.0,47.0,57.0,35.0,0.0,10.0,37.0,44.0,0.0,0.0,14.0,22.0
813,7,0.0,0.0,0.0,0.0,30.0,0.0,44.0,41.0,39.0,19.0,53.0,7.0,41.0,24.0,0.0,0.0
