,label,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,weight0_0,weight1_0,weight2_0,weight3_0,weight4_0,weight5_0,weight6_0,weight7_0,weight0_1,weight1_1,weight2_1,weight3_1,weight4_1,weight5_1,weight6_1,weight7_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight0_3,weight1_3,weight2_3,weight3_3,weight4_3,weight5_3,weight6_3,weight7_3,weight0_4,weight1_4,weight2_4,weight3_4,weight4_4,weight5_4,weight6_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight0_6,weight1_6,weight2_6,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6,weight0_7,weight1_7,weight2_7,weight3_7,weight4_7,weight5_7,weight6_7,weight7_7
1750,6,1,21,30,0.577507628036,337.0,73.3007583618,11.6028379852,42,13.4304561164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,16.0,9.0,0.0,8.0,16.0,16.0,16.0,15.0,8.0,13.0,9.0,16.0,9.0,0.0,8.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,6.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,9,1,20,30,0.621621694858,286.0,87.1375946999,11.6719966594,55,13.5171741119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,14.0,0.0,0.0,14.0,8.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,11.0,11.0,8.0,15.0,0.0,0.0,0.0,15.0,0.0,13.0,16.0,16.0,7.0,0.0,10.0,14.0,0.0,0.0,0.0,6.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,2,0,22,30,0.621301852968,226.0,84.8055710793,10.2174921554,39,15.4538530659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,6.0,6.0,14.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,11.0,15.0,12.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1753,2,0,24,30,0.687789818873,297.5,84.559668541,10.8501384137,45,15.278862365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,10.0,0.0,0.0,9.0,10.0,16.0,16.0,10.0,0.0,0.0,0.0,16.0,16.0,11.0,16.0,13.0,12.0,16.0,16.0,16.0,16.0,0.0,0.0,8.0,9.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1754,7,0,21,30,0.638297838926,268.5,82.8749833107,9.66363185063,50,13.1290370445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,8.0,0.0,9.0,10.0,0.0,7.0,16.0,10.0,0.0,0.0,16.0,12.0,11.0,14.0,16.0,11.0,0.0,9.0,16.0,16.0,12.0,0.0,14.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,9,1,21,30,0.689655172414,330.0,90.0,11.0271047792,41,12.4904572945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,12.0,13.0,10.0,16.0,6.0,0.0,9.0,15.0,16.0,0.0,0.0,16.0,16.0,16.0,14.0,8.0,16.0,13.0,15.0,16.0,14.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,2,0,22,30,0.724137931034,260.0,90.0,11.0219076627,44,14.7562680657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,15.0,16.0,9.0,16.0,10.0,0.0,10.0,16.0,11.0,11.0,16.0,16.0,10.0,10.0,16.0,9.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,2,0,22,30,0.724137931034,222.0,90.0,10.1233284985,46,14.9538369179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0,16.0,12.0,0.0,6.0,14.0,14.0,15.0,16.0,14.0,16.0,16.0,14.0,7.0,0.0,12.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,9,1,21,30,0.689655172414,337.0,90.0,10.651970127,42,12.2051778097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,15.0,11.0,0.0,0.0,0.0,7.0,16.0,0.0,10.0,11.0,0.0,0.0,11.0,16.0,9.0,0.0,16.0,12.0,11.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,11.0,7.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,1,0,18,30,1.75301204193,376.0,-84.2894058228,11.7739864575,33,13.2978110403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,16.0,16.0,16.0,12.0,0.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,16.0,15.0,11.0,0.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,2,0,19,30,0.620689655172,209.0,90.0,9.49892465076,60,14.1232372505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,13.0,0.0,0.0,13.0,16.0,0.0,8.0,14.0,0.0,0.0,15.0,9.0,14.0,7.0,16.0,15.0,12.0,12.0,0.0,0.0,12.0,10.0,8.0,13.0,6.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,3,0,21,30,0.689655172414,255.0,90.0,10.5889326973,44,14.9812312475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,0.0,0.0,7.0,8.0,0.0,0.0,16.0,16.0,8.0,8.0,16.0,12.0,0.0,0.0,16.0,10.0,16.0,16.0,13.0,16.0,9.0,11.0,16.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,0,1,21,30,0.689655172414,451.5,90.0,12.7872871999,36,13.3305993925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,12.0,12.0,16.0,16.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,7.0,16.0,0.0,14.0,16.0,8.0,8.0,9.0,15.0,8.0,0.0,0.0,8.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,2,0,22,30,0.589136413187,234.5,82.568590641,10.6659493884,48,14.6039578241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,9.0,0.0,0.0,0.0,0.0,12.0,16.0,14.0,12.0,0.0,0.0,6.0,12.0,16.0,8.0,0.0,12.0,16.0,16.0,13.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,2,0,20,30,0.52558140381,195.5,81.8698968887,9.64014574515,44,14.6179943813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,12.0,11.0,8.0,16.0,8.0,0.0,12.0,15.0,0.0,10.0,16.0,16.0,14.0,15.0,11.0,0.0,0.0,8.0,16.0,6.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,3,0,20,30,0.655172413793,243.0,90.0,10.2039321204,58,14.7136629205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,15.0,6.0,0.0,8.0,14.0,16.0,8.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,14.0,15.0,16.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,5,0,20,30,1.84297529004,215.0,-76.6075057983,9.50540516589,38,13.4164429542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,12.0,16.0,16.0,0.0,0.0,0.0,6.0,16.0,12.0,13.0,16.0,0.0,0.0,8.0,16.0,16.0,8.0,0.0,15.0,12.0,9.0,16.0,7.0,16.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,6,0,18,30,0.50326798479,255.5,80.9097232819,11.0586522206,41,12.8332126116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,11.0,0.0,16.0,16.0,16.0,12.0,13.0,16.0,16.0,14.0,14.0,9.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,2,0,20,30,0.567765554324,259.0,83.6598081589,9.01141523131,42,14.270635891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,15.0,15.0,8.0,16.0,16.0,10.0,15.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,3,0,20,30,0.620320841778,264.0,86.9872126579,9.98663613409,60,14.3436910607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,16.0,7.0,16.0,16.0,16.0,16.0,9.0,0.0,14.0,16.0,16.0,16.0,11.0,12.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,8,1,20,30,0.655172413793,358.5,90.0,11.1012509522,39,13.368670786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,14.0,8.0,12.0,16.0,10.0,16.0,10.0,0.0,12.0,16.0,16.0,16.0,16.0,14.0,13.0,0.0,11.0,16.0,12.0,15.0,10.0,0.0,11.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,3,0,17,30,0.551724137931,204.0,90.0,9.26350588388,60,13.3330321664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,16.0,0.0,0.0,12.0,16.0,8.0,0.0,7.0,14.0,0.0,0.0,16.0,14.0,10.0,6.0,15.0,15.0,6.0,7.0,14.0,0.0,13.0,11.0,0.0,7.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,2,0,21,30,0.65415991933,252.5,87.27368927,9.16213256109,49,14.4285504212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,14.0,10.0,0.0,0.0,8.0,12.0,16.0,16.0,12.0,7.0,0.0,0.0,16.0,16.0,0.0,14.0,14.0,12.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,6.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,4,0,22,30,1.43390783583,268.5,-66.3706207275,9.25006640928,50,12.9769562662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,7.0,0.0,0.0,0.0,9.0,16.0,13.0,16.0,10.0,0.0,10.0,10.0,16.0,0.0,0.0,16.0,14.0,15.0,16.0,16.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,1,0,11,30,3.17117154213,195.5,-85.2363510132,9.45747317404,26,11.9911997037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,11.0,16.0,13.0,9.0,11.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,0,1,19,30,0.620689655172,433.0,90.0,12.3079382218,36,13.1161024977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,16.0,16.0,16.0,16.0,15.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,12.0,7.0,0.0,8.0,14.0,11.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,2,0,20,30,0.655172413793,262.5,90.0,9.84265593647,43,14.7030344197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,15.0,0.0,0.0,6.0,11.0,16.0,16.0,16.0,14.0,10.0,13.0,16.0,14.0,15.0,16.0,11.0,16.0,16.0,13.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,4,0,22,30,1.4489796635,237.0,-61.389541626,9.26633415452,58,12.2177834657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,11.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,7.0,16.0,8.0,0.0,0.0,16.0,10.0,8.0,15.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,14.0,7.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,6,1,22,30,0.575757573911,285.5,71.5650501251,10.6386456834,47,13.2121184767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,16.0,15.0,8.0,0.0,7.0,15.0,15.0,10.0,12.0,16.0,16.0,8.0,14.0,12.0,0.0,0.0,8.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,4,0,23,30,1.454861251,232.5,-61.6992454529,9.78187449375,59,12.6291152209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,0.0,0.0,15.0,15.0,13.0,16.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,16.0,0.0,10.0,15.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,11.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,2,0,23,30,0.630323617651,259.0,81.0273733139,10.2273447692,64,14.653578665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,6.0,0.0,0.0,0.0,7.0,12.0,13.0,0.0,0.0,0.0,9.0,16.0,16.0,14.0,11.0,0.0,10.0,16.0,13.0,16.0,14.0,0.0,11.0,16.0,13.0,6.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,5,0,17,30,0.526655909061,255.5,87.2736890316,9.83066608829,48,13.5694808895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,16.0,11.0,0.0,0.0,7.0,16.0,14.0,8.0,16.0,13.0,0.0,13.0,16.0,16.0,9.0,0.0,10.0,15.0,12.0,15.0,16.0,9.0,9.0,0.0,0.0,6.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,0,1,19,30,0.620689655172,430.5,90.0,12.1968985368,37,13.6365594829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,16.0,16.0,16.0,14.0,9.0,16.0,15.0,12.0,8.0,6.0,0.0,14.0,16.0,14.0,14.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,9.0,14.0,10.0,10.0,15.0,16.0,9.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,3,0,20,30,0.623703673731,219.0,87.5104472637,10.7497962599,53,13.948448147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,13.0,6.0,11.0,0.0,0.0,8.0,16.0,0.0,13.0,16.0,16.0,15.0,12.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,2,0,22,30,0.502958612486,267.5,72.2553272247,9.10622540727,38,14.1601516005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,9.0,12.0,7.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,9.0,12.0,11.0,7.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,5,0,18,30,0.586206896552,277.0,90.0,10.1702052806,48,14.2785726881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,12.0,7.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,14.0,0.0,7.0,16.0,16.0,12.0,0.0,16.0,15.0,0.0,9.0,16.0,16.0,7.0,0.0,15.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,3,0,20,30,0.655172413793,278.0,90.0,9.85557717324,54,14.1846401719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,14.0,11.0,16.0,15.0,9.0,16.0,16.0,16.0,16.0,15.0,8.0,15.0,16.0,16.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,1,0,20,30,0.655172413793,283.0,90.0,10.1418894006,40,13.3829013293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,6.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,15.0,16.0,16.0,13.0,16.0,13.0,16.0,16.0,15.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,2,0,23,30,0.639676098347,245.5,79.3803453445,10.0137577651,58,14.2432139635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,14.0,16.0,10.0,8.0,0.0,0.0,14.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,11.0,12.0,12.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,5,0,18,30,0.559020016625,219.0,82.4053554535,10.2988346717,46,13.1231997736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,14.0,0.0,0.0,0.0,0.0,16.0,13.0,7.0,16.0,0.0,0.0,8.0,16.0,16.0,8.0,0.0,16.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,13.0,13.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,6,1,21,30,0.606694564599,278.5,77.7352266312,10.4495434958,43,13.3642774151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,16.0,14.0,9.0,0.0,11.0,16.0,10.0,0.0,10.0,15.0,14.0,11.0,16.0,9.0,0.0,0.0,8.0,9.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,1,0,16,30,0.475753601637,300.0,87.7974019051,10.565851518,25,14.105567515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,9.0,7.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,2,0,22,30,0.68327969944,276.5,87.2736890316,9.63893655599,48,15.1854941981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,7.0,8.0,16.0,15.0,7.0,0.0,0.0,10.0,16.0,16.0,16.0,13.0,0.0,9.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,12.0,6.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,5,0,20,30,0.655172413793,290.5,90.0,9.74460526043,46,13.479140433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,14.0,0.0,0.0,12.0,16.0,13.0,0.0,15.0,12.0,0.0,8.0,16.0,16.0,12.0,0.0,11.0,14.0,0.0,15.0,11.0,0.0,16.0,0.0,0.0,15.0,16.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,7,0,22,30,0.724137931034,286.5,90.0,9.61232870531,47,13.0854686599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,16.0,10.0,9.0,0.0,16.0,12.0,0.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
