label,filename,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,
3,7433,0,22,30,0.640109905884,214.5,85.2363581657,10.7460653523,42,15.8461977775,
3,7433,0,19,30,0.595348868105,239.0,87.3974380493,9.78257273769,58,13.8287049276,
7,7468,0,23,30,0.758620689655,254.0,90.0,10.0988480036,47,14.0385644738,
4,7468,0,24,30,1.28458497624,285.0,-55.007976532,9.81314505644,60,12.6132863382,
6,7468,0,21,30,0.573033727102,264.0,61.1892051697,10.8544584549,40,12.7180118987,
8,7468,1,20,30,0.655172413793,350.5,90.0,10.6128434659,46,13.8479755616,
7,7507,0,20,30,0.655487849955,218.0,74.7448797226,9.30122511032,50,12.4301923068,
5,7507,0,20,30,1.6298077735,206.5,-87.5104446411,10.4073951367,45,15.1000303089,
0,7507,1,20,30,0.655172413793,429.5,90.0,11.7705627601,37,12.9691905664,
7,7507,0,21,30,0.670807448946,291.0,84.8055706024,9.66643507599,42,13.5673785771,
7,7508,0,18,30,0.586206896552,279.5,90.0,9.67667106674,48,12.6089705983,
5,7508,0,20,30,1.57097800945,257.0,-86.6335449219,9.65232421216,58,13.3429193771,
0,7508,1,20,30,0.655172413793,432.0,90.0,12.0107913829,34,12.9597748816,
8,7508,2,21,30,0.637623763777,335.5,86.6335391998,10.9554927175,35,14.2807434986,
7,7523,0,18,30,0.586206896552,230.5,90.0,9.57467104691,47,12.5881168223,
5,7523,0,16,30,0.483185817535,219.0,83.9909939766,9.66616676734,43,12.9455204649,
2,7523,0,24,30,0.613924017518,337.5,78.6900672913,10.492719022,64,15.0780295649,
3,7523,0,21,30,0.655864208735,219.5,87.3974380493,10.5908468214,53,14.5587253767,
7,7531,0,19,30,0.620689655172,292.0,90.0,9.76301856503,56,13.6362115091,
5,7531,0,20,30,0.655172413793,262.5,90.0,10.7052488156,46,15.1396015622,
3,7531,0,18,30,0.584021991486,212.5,87.709389925,10.1269492526,49,13.4375989763,
1,7531,0,16,30,0.51724137931,277.5,90.0,10.0009446039,41,13.302011424,
7,7533,0,21,30,0.689655172414,279.0,90.0,10.4942332144,47,14.7836190112,
5,7533,0,17,30,0.551724137931,233.5,90.0,10.08230381,41,13.4781912538,
3,7533,0,20,30,0.542473904567,216.5,82.2348337173,10.0860385033,51,14.8334065423,
3,7533,0,20,30,0.655172413793,220.5,90.0,9.8254871611,60,13.8949643504,
7,7573,0,23,30,1.59523790824,242.5,-82.4053573608,9.72617053882,64,14.2011649154,
5,7573,0,20,30,1.74553574848,193.0,-85.6012878418,10.7514862427,51,15.2116897084,
7,7573,0,20,30,0.655172413793,242.5,90.0,9.38954083532,52,13.1661546359,
3,7573,0,20,30,0.626506068888,317.5,86.6335391998,10.7226753594,47,13.661143715,
3,3182,0,18,30,0.586206896552,293.5,90.0,10.1731746443,45,14.7239142045,
1,3182,0,16,30,0.464226260577,318.0,81.4692344666,11.1842344537,23,13.1820593672,
8,3182,1,20,30,0.655172413793,349.5,90.0,11.2393928983,37,14.6301936922,
2,3182,0,22,30,0.632835806253,225.0,84.8055710793,10.4910859187,56,14.5262018501,
3,3211,0,20,30,0.628571428571,250.5,86.8201699257,10.2046723353,41,13.3557915177,
2,3211,0,18,30,0.586206896552,222.5,90.0,9.96790601407,59,14.0341818203,
1,3211,0,18,30,0.586206896552,268.5,90.0,9.87930084732,33,13.2072903327,
1,3211,0,19,30,0.620689655172,223.0,90.0,9.4011902809,42,13.9681740778,
3,3214,0,21,30,0.622998542437,229.5,85.0302596092,10.4809374887,47,14.0621591623,
2,3214,0,20,30,1.52631578947,249.5,90.0,10.26889681,42,15.3801923055,
1,3214,0,15,30,0.48275862069,300.5,90.0,11.2334228818,35,13.5703844009,
4,3214,0,22,30,1.36940306194,285.5,-57.5288047791,9.35788851972,50,12.7963700281,
3,3226,1,24,30,0.614864915701,321.5,74.4758911133,10.7264963573,54,14.3141148106,
2,3226,0,24,30,0.732522841175,266.5,87.3974378109,10.4446200068,48,15.9297810711,
2,3226,0,20,30,0.655172413793,276.5,90.0,9.83662933364,47,14.7850573807,
6,3226,1,21,30,0.6226414814,309.5,68.198589325,11.573514148,48,12.9263032396,
3,3295,0,23,30,0.623481771798,274.0,82.8749833107,9.3202681808,58,14.5099738302,
2,3295,0,22,30,0.624183000395,208.5,84.2894067764,10.2608431213,50,15.268397208,
9,3295,0,22,30,0.640535385823,366.0,73.610458374,11.5322786676,45,13.4281446469,
5,3295,0,18,30,1.82315122863,242.0,-83.9909896851,9.77077583501,52,12.5964624914,
3,3307,0,21,30,0.655352408694,271.5,87.7974019051,9.87604561568,48,14.7452643204,
3,3307,0,20,30,0.604361375623,277.5,84.8055710793,10.3745987019,56,13.9356426729,
0,3307,1,20,30,0.655172413793,387.5,90.0,11.1206779921,38,12.30961113,
7,3307,0,23,30,0.758620689655,271.5,90.0,10.6480128337,62,13.3040474751,
3,3341,0,20,30,0.655172413793,229.0,90.0,10.0699111089,58,14.0104400783,
3,3341,0,20,30,0.649076498798,206.5,85.6012949944,10.0614968401,65,14.8554571774,
4,3341,0,23,30,1.43032796137,298.0,-65.5560455322,9.21634992585,52,13.4692391299,
1,3341,0,16,30,0.51724137931,327.0,90.0,12.1628327223,23,13.0779059111,
3,3360,1,20,30,0.629981011792,281.5,86.8201696873,11.3877591417,49,13.2029905869,
3,3360,0,18,30,0.586206896552,284.0,90.0,9.74426002098,49,14.1728125694,
6,3360,0,20,30,0.527104997637,244.5,75.4655456543,10.5823554689,42,12.5942510474,
0,3360,1,21,30,0.689655172414,439.5,90.0,12.0940023019,36,12.7761239812,
3,3364,0,18,30,0.586206896552,197.0,90.0,10.209405639,52,14.5615154649,
3,3364,0,19,30,1.71487633384,233.0,-85.9143829346,10.5673517362,48,13.5347286102,
6,3364,1,20,30,0.553977255351,311.0,74.7448816299,11.1949767326,42,12.8413481872,
4,3364,0,21,30,1.38392870619,209.5,-59.0362510681,9.50200066132,53,12.193720097,
3,3400,0,22,30,0.63815788295,252.5,78.6900672913,10.4574145618,59,14.2513374229,
4,3400,0,24,30,1.20253170948,295.5,-56.3099365234,9.54208557758,54,13.3696487041,
0,3400,1,22,30,0.724137931034,497.5,90.0,12.5734460787,31,13.5961382512,
0,3400,1,22,30,0.724137931034,500.0,90.0,12.9528650143,26,13.7511190109,
3,3402,0,21,30,0.613861350436,209.5,84.2894067764,9.82665682692,67,14.7009737874,
4,3402,0,22,30,0.692660599669,277.5,66.8014087677,9.5366179869,58,12.735776073,
0,3402,1,20,30,0.655172413793,421.0,90.0,11.9441506631,34,12.5427987088,
2,3402,0,22,30,0.724137931034,243.5,90.0,9.20006328051,42,16.1005476061,
3,3417,0,19,30,0.566801662035,210.5,85.4260787964,9.98296325916,53,14.216007585,
4,3417,0,20,30,1.23076938595,222.0,-53.1301002502,9.05951980352,47,12.215348698,
1,3417,0,18,30,0.5,350.5,84.8055710793,11.146684374,34,14.1973213304,
7,3417,0,21,30,0.661835717631,330.5,81.8698978424,10.5731272771,41,12.6891505931,
3,3469,0,20,30,0.575163404509,223.0,78.6900672913,9.55064304348,55,13.4160065319,
4,3469,0,24,30,1.35516387182,289.5,-62.1027336121,9.47074333515,54,12.8009298743,
6,3469,1,21,30,0.590659334223,286.0,65.5560455322,10.5687707495,46,12.7099006927,
9,3469,1,20,30,0.655172413793,371.5,90.0,12.2407294598,41,14.3505463495,
3,3521,0,20,30,0.655172413793,249.5,90.0,10.4023567085,58,14.183403914,
5,3521,0,18,30,0.542141222879,220.5,82.4053564072,10.1327464868,47,12.7838912146,
2,3521,0,22,30,0.61904762497,247.5,83.2901630402,9.97697496409,37,14.8341169134,
1,3521,0,15,30,0.48275862069,293.5,90.0,10.9689602811,34,13.6751398495,
3,3536,0,20,30,0.655172413793,200.5,90.0,9.42498837064,50,13.984616847,
5,3536,0,20,30,0.655172413793,289.5,90.0,10.1498707786,53,14.0168861237,
3,3536,0,22,30,0.724137931034,282.5,90.0,10.6878286429,58,14.700228858,
6,3536,0,21,30,0.592057753062,321.0,60.642244339,10.6512679316,40,12.8642645222,
3,3565,0,19,30,0.620689655172,242.0,90.0,10.0805555094,51,13.8659397355,
5,3565,0,21,30,1.86111111712,203.0,-69.1455383301,10.4297555999,39,13.8079579555,
6,3565,0,22,30,0.624500599371,274.0,78.231710434,10.5568985502,48,13.2167941534,
5,3565,0,20,30,1.93586720056,260.0,-76.5042648315,9.49580019079,34,13.4921287558,
3,3579,0,22,30,0.630748976722,292.5,83.1572260857,10.2421059836,54,14.5111969295,
5,3579,0,20,30,0.655172413793,329.5,90.0,10.5383650093,48,14.2862692977,
7,3579,0,27,30,1.7278107011,267.0,-69.4439544678,10.7560310454,49,15.0154524099,
9,3579,1,19,30,0.620689655172,299.0,90.0,11.6007125467,46,14.3234122096,
3,3583,0,21,30,0.627575259148,279.5,84.5596680641,10.5859273443,55,14.1360375389,
5,3583,0,20,30,0.655172413793,190.5,90.0,10.2408480491,61,14.3853007867,
8,3583,2,21,30,1.7610390972,345.0,-77.1957321167,10.1349676336,38,13.5889384185,
3,3583,0,22,30,0.658465935153,280.5,85.0302586555,10.8187062847,52,14.9208328671,
3,3591,0,20,30,0.59571210033,240.0,77.195734024,10.1709343303,52,13.7093062373,
5,3591,0,22,30,0.724137931034,280.0,90.0,10.0397722737,51,14.2287807037,
9,3591,1,20,30,0.655172413793,268.0,90.0,11.7452468134,39,13.6920620491,
1,3591,0,19,30,0.523364477146,247.0,81.8698978424,9.68514392098,30,13.4434052346,
3,3606,0,19,30,0.620689655172,223.0,90.0,10.4342967009,63,13.616350789,
6,3606,1,20,30,0.655172413793,356.5,90.0,11.3607995325,44,13.0736352799,
0,3606,1,20,30,1.6636364135,441.0,-80.5376739502,12.1301907223,33,12.8857553341,
6,3606,1,22,30,0.621052656975,371.0,71.5650501251,11.324165683,44,13.1737873997,
3,3648,0,19,30,0.576704556762,214.5,85.2363581657,9.15223513293,52,13.1553839617,
6,3648,0,22,30,0.601719144322,252.0,74.7448797226,10.4539768824,50,13.6528343187,
4,3648,0,24,30,1.46666651218,282.0,-66.3706207275,9.79183082514,60,13.0323093274,
8,3648,0,19,30,0.620689655172,306.5,90.0,9.77227928791,42,13.3157618047,
3,3649,0,23,30,0.67868848956,294.5,84.2894077301,10.0519600707,48,14.0405551479,
6,3649,1,22,30,0.62610229687,332.0,74.4758911133,11.5022937066,46,13.5009475911,
4,3649,0,23,30,1.36904772027,293.0,-57.2647705078,9.80168232403,43,12.7644992031,
9,3649,1,21,30,1.54575172314,346.5,-86.4236679077,11.2576891943,50,13.747411735,
3,3693,0,22,30,0.633233510726,287.5,82.2348337173,10.2180614574,52,14.0400066005,
6,3693,1,21,30,0.579710119845,296.5,63.4349498749,10.2613166838,39,13.0689884768,
9,3693,1,21,30,0.655007959122,304.5,79.2157020569,10.4844682416,47,12.69041175,
3,3693,0,22,30,0.637987029455,288.5,81.4692344666,10.0791108669,54,13.914115548,
3,3700,0,20,30,0.572222264476,231.0,80.5376787186,9.22999611287,53,13.912531495,
7,3700,0,22,30,0.724137931034,235.5,90.0,9.52423740483,41,15.7464035102,
0,3700,0,21,30,0.689655172414,231.5,90.0,10.6087139089,54,12.7473673518,
0,3700,1,20,30,0.623809548276,403.5,81.8698978424,11.7090545603,36,12.5981304639,
3,3703,0,20,30,0.622366263423,222.5,87.2736890316,10.6051382462,63,14.2608867057,
7,3703,0,18,30,0.586206896552,204.0,90.0,9.64229014329,47,13.7662938804,
0,3703,1,21,30,0.689655172414,441.5,90.0,11.6801821218,33,12.8214165137,
3,3703,0,21,30,0.607814778,225.0,85.0302596092,9.99543041475,67,14.6064313903,
3,3711,0,21,30,0.689655172414,259.0,90.0,9.6180311611,61,14.3528429239,
7,3711,0,18,30,0.586206896552,248.0,90.0,9.53576222144,49,12.75051143,
1,3711,0,14,30,2.40460559777,249.0,-87.7093887329,10.6965056347,28,14.0878750022,
1,3711,0,15,30,0.468325799341,297.0,86.1859250069,10.1578628785,43,12.5450780619,
3,3746,0,20,30,0.655172413793,306.5,90.0,10.2147011798,55,13.9755241445,
7,3746,0,25,30,1.5807561292,280.0,-77.9052429199,10.3337536054,49,14.8595246694,
4,3746,0,22,30,1.37741051057,321.5,-60.6422462463,10.5805083766,30,12.6056177324,
6,3746,1,20,30,0.610932570797,317.5,73.3007583618,11.64933864,42,12.8471857941,
3,3782,0,19,30,0.620689655172,241.0,90.0,10.6045607769,53,14.1258521029,
7,3782,0,20,30,0.627968284233,294.5,85.6012945175,9.55026261827,52,13.5585122909,
8,3782,1,21,30,0.689655172414,399.0,90.0,11.0647114476,46,13.187448777,
2,3782,0,18,30,0.586206896552,207.5,90.0,9.34220790199,48,14.267573136,
3,3795,0,20,30,0.655172413793,229.0,90.0,9.84543872456,58,14.3116559423,
7,3795,0,21,30,0.689655172414,286.0,90.0,10.6249357189,51,13.8538200981,
9,3795,1,20,30,0.621951286875,340.5,84.8055710793,11.2659526926,42,13.5655931515,
5,3795,0,18,30,1.92187525717,260.0,-82.8749847412,9.55918583826,35,13.5740280439,
3,3810,0,22,30,0.724137931034,244.0,90.0,10.9677302863,45,15.0593578965,
8,3810,0,18,30,0.586206896552,337.0,90.0,10.3828748048,39,13.3611024886,
1,3810,0,16,30,2.28286841079,301.0,-83.9909896851,10.3332962253,37,12.8632994828,
0,3810,1,20,30,0.655172413793,451.0,90.0,12.8126547287,31,12.9900656399,
3,3879,0,21,30,0.654135345635,274.0,86.8201699257,9.82804956543,47,14.4163505812,
8,3879,2,20,30,1.61797757843,339.0,-78.690071106,10.3937174996,35,13.2839414613,
7,3879,0,24,30,1.80323449237,251.5,-57.0947570801,9.66532401582,50,14.0577722588,
9,3879,0,22,30,0.591608314935,295.5,82.568590641,11.5989402436,38,14.6563224953,
3,3898,0,20,30,0.566666645259,225.0,81.8698968887,11.1043909916,47,14.099313861,
8,3898,2,19,30,0.620689655172,401.5,90.0,10.7905411459,38,13.6053044807,
9,3898,1,20,30,0.570909144123,281.0,83.6598086357,10.2988650733,52,13.1101283114,
8,3898,2,19,30,0.620689655172,409.0,90.0,11.1006548472,38,13.9524516635,
3,3919,0,18,30,0.558638061921,199.0,87.8789036274,10.0579498698,53,13.6122524505,
9,3919,1,20,30,0.59063439161,278.0,82.2348337173,11.3487114099,49,13.6559435435,
1,3919,0,16,30,0.51724137931,344.5,90.0,11.2052684021,36,13.5137511307,
9,3919,1,22,30,0.637837893432,330.0,80.5376777649,11.2246756989,44,13.3466751908,
3,3921,0,22,30,0.644736865336,241.5,84.2894067764,10.9557536896,50,14.7730416379,
9,3921,1,20,30,0.655172413793,269.5,90.0,10.8792206027,46,13.5233352662,
2,3921,0,26,30,0.686162614135,271.5,82.2348337173,9.9911668494,57,15.405300561,
1,3921,0,23,30,0.493506458259,234.5,63.4349498749,9.81146759394,45,14.2816028588,
3,3933,0,23,30,0.656200978703,277.5,84.5596680641,9.69697297794,55,15.1448584683,
9,3933,1,23,30,0.595818780105,338.5,77.4711914062,11.4532585288,44,13.2911250588,
3,3933,0,18,30,0.586206896552,286.0,90.0,10.593043061,43,14.1227834315,
3,3933,0,18,30,0.586206896552,206.0,90.0,9.62540069371,58,14.6541063413,
3,3949,0,20,30,0.5648148258,213.0,81.8698978424,9.84895348961,48,13.6950019657,
9,3949,1,23,30,1.82051282332,290.5,-63.4349517822,10.4647764075,51,12.8799672008,
4,3949,0,22,30,1.50221236393,274.0,-62.3540229797,9.85511585644,44,13.4103976385,
9,3949,0,17,30,0.518292728358,295.5,84.8055710793,9.89914573875,40,13.1231793163,
3,3953,0,21,30,0.689655172414,268.5,90.0,10.1247377513,49,14.7095757232,
9,3953,0,19,30,0.592216556148,234.5,87.1375946999,10.2201038964,42,13.0021401215,
5,3953,0,19,30,0.576070952243,207.5,85.0302591324,9.56494356645,51,13.0870449261,
3,3953,0,20,30,0.655172413793,275.0,90.0,11.2568354384,44,14.1263242953,
3,3976,0,23,30,0.712149524661,286.0,86.8201699257,11.0452752402,41,14.5356149118,
9,3976,1,22,30,0.724137931034,310.0,90.0,10.8881271565,34,13.4653207765,
7,3976,0,22,30,1.72012555759,276.5,-79.9920196533,9.71785893764,50,14.2279855759,
6,3976,0,18,30,0.586206896552,294.0,90.0,10.1455926969,51,13.0549709149,
3,3988,0,22,30,0.724137931034,270.0,90.0,11.1378718619,47,13.8468448263,
9,3988,0,20,30,0.567441888475,259.5,81.8698978424,10.8270391042,36,13.6699303117,
8,3988,1,20,30,0.655172413793,376.5,90.0,10.9360750969,41,13.9400829436,
8,3988,1,20,30,0.655172413793,367.0,90.0,10.62100277,42,13.9900283247,
3,3990,0,20,30,0.655172413793,263.0,90.0,10.5334683696,56,13.6083322179,
9,3990,1,22,30,0.644898015544,309.5,82.8749833107,11.2579402649,39,13.6198355958,
9,3990,1,21,30,0.649155710707,304.5,86.8201699257,11.9476071134,46,13.7439241615,
0,3990,1,21,30,0.641221446652,450.5,81.2538375854,12.3000679308,37,13.1052741633,
3,3996,0,22,30,0.646884315124,309.5,74.7448797226,11.3118494156,42,14.4451582846,
9,3996,1,20,30,1.65822796333,285.5,-81.2538375854,10.8986957692,37,13.1368882865,
9,3996,1,22,30,1.5547445313,330.0,-81.8698959351,10.9830707139,38,12.8356896795,
6,3996,1,22,30,0.587183298351,343.5,70.7099533081,11.3882922787,46,13.2783553255,
4,4005,0,24,30,1.03030298076,249.0,-45.0,9.84838990761,55,12.4751528797,
0,4005,1,20,30,0.655172413793,462.5,90.0,12.5192802243,30,13.1547255912,
0,4005,1,20,30,0.655172413793,438.5,90.0,12.047335302,36,13.1177820527,
5,4005,0,20,30,0.655172413793,184.5,90.0,10.539054958,63,14.8058818322,
4,4006,0,22,30,1.38492067331,282.5,-61.389541626,9.34720036993,44,12.3070487663,
0,4006,1,23,30,0.683453274535,473.0,68.9624881744,12.137703928,36,13.3279039061,
0,4006,1,20,30,0.655172413793,445.0,90.0,12.4518322834,36,12.6826918574,
6,4006,1,22,30,0.577483479261,317.5,67.7509765625,11.815277185,49,13.9375551718,
4,4009,0,20,30,1.34821424404,205.5,-59.036239624,8.93455195563,54,11.9583918766,
0,4009,1,23,30,0.758620689655,512.0,90.0,12.7481185042,35,13.4729770984,
0,4009,1,21,30,0.638497620179,438.0,81.8698968887,11.7856358452,29,12.4797113954,
9,4009,1,17,30,0.551724137931,310.5,90.0,11.4749907634,36,13.0063546721,
4,4045,0,22,30,1.44585985265,240.0,-60.255115509,9.20819390339,57,12.4926496783,
0,4045,1,20,30,0.609550577927,421.0,85.2363581657,11.7174625754,34,12.7670497785,
4,4045,0,21,30,1.32673274338,238.0,-53.1301040649,8.93776985287,62,12.2995368,
5,4045,0,19,30,0.620689655172,265.5,90.0,10.00553737,53,13.9221550024,
4,4074,0,25,30,1.69281053074,260.0,-57.2647705078,10.5062572836,61,13.2008267249,
0,4074,1,19,30,0.620689655172,405.5,90.0,11.7985212791,39,12.5588089489,
7,4074,0,17,30,0.551724137931,213.0,90.0,9.05872475569,54,13.5794698182,
4,4074,0,23,30,1.90392171717,191.0,-55.1755104065,9.81327652455,50,14.5943374773,
4,4078,0,20,30,1.49189189476,215.0,-60.9453964233,9.11607512478,58,11.6344407119,
0,4078,1,19,30,0.620689655172,412.5,90.0,11.6740577956,36,12.8190134241,
7,4078,0,19,30,0.620689655172,212.5,90.0,10.1020845553,46,13.1241407311,
8,4078,2,20,30,1.61813172256,414.0,-87.1375961304,11.0728743547,34,14.4174725349,
4,4082,0,21,30,1.54455442625,241.5,-68.1985931396,9.47221808106,56,11.8235366509,
0,4082,1,21,30,0.689655172414,448.5,90.0,11.7953569569,36,12.6289513587,
8,4082,2,21,30,0.654740636798,384.0,86.9872126579,10.9897193902,37,14.1361153067,
2,4082,0,23,30,0.65983609869,284.0,79.3803453445,9.89396960554,48,14.2926979579,
4,4110,0,24,30,1.39639631637,337.0,-68.1985931396,10.9379315342,45,13.6090299234,
1,4110,0,20,30,0.609561765619,360.5,86.6335394382,11.2861034501,44,14.1114286982,
1,4110,0,21,30,0.574225054906,340.0,81.4692344666,10.7321220971,43,13.463965973,
0,4110,1,21,30,0.689655172414,455.5,90.0,12.4068951294,37,13.2235055267,
4,4134,0,25,30,1.39130426317,281.5,-63.4349517822,9.98411655873,66,13.5001636955,
1,4134,0,18,30,1.83815022778,350.0,-84.8055725098,12.1666426993,26,14.0086434699,
3,4134,0,21,30,0.601428580277,236.0,82.568590641,10.266360495,50,14.578237364,
4,4134,0,23,30,1.46511648205,283.5,-63.4349517822,9.02876163604,60,13.3666110691,
4,4155,0,23,30,1.26035512345,295.5,-86.1859207153,10.2303796948,44,14.0944151716,
1,4155,0,21,30,0.665718280214,278.5,87.614055872,11.0502944826,28,14.1956961083,
5,4155,0,16,30,0.51724137931,215.5,90.0,9.79923179536,41,14.534181186,
5,4155,0,16,30,0.51724137931,208.5,90.0,9.98929286466,43,14.8963512248,
4,4158,0,22,30,1.2885715597,269.0,-57.2647705078,9.38521369155,41,13.3073794195,
1,4158,0,17,30,0.551724137931,348.5,90.0,11.0422481726,37,13.7886904484,
5,4158,0,20,30,0.655172413793,255.0,90.0,9.85565673254,45,13.9242673491,
8,4158,2,20,30,0.655172413793,387.0,90.0,10.54615285,38,13.806746584,
4,4165,0,19,30,0.622516594582,234.0,68.1985931396,9.85308223894,37,12.2916278434,
1,4165,0,21,30,0.689655172414,349.5,90.0,10.6421329734,39,13.5666603009,
6,4165,0,20,30,0.595092028792,306.5,68.1985931396,10.4331153647,37,12.5704599993,
5,4165,0,21,30,1.67175586115,239.5,-81.8698959351,10.331407709,56,13.7520851149,
4,4180,0,22,30,1.49295766599,263.5,-56.3099365234,10.4065050776,37,13.0966609033,
1,4180,0,17,30,0.551724137931,366.0,90.0,10.7362729418,33,13.8606225409,
8,4180,0,16,30,0.51724137931,297.0,90.0,9.70213635764,34,13.6249786958,
0,4180,1,20,30,0.655172413793,455.5,90.0,12.0230036095,35,12.7751944373,
4,4206,0,24,30,1.45275577445,255.5,-57.5288047791,9.53799820878,59,12.8991217361,
2,4206,0,24,30,0.599999988036,293.5,75.0685815811,10.4387775893,46,14.8546121362,
0,4206,1,20,30,0.655172413793,449.5,90.0,12.1586175841,36,12.9218557647,
6,4206,0,21,30,0.603864723484,327.0,69.775138855,10.9390688652,46,13.2305158213,
4,4240,0,30,30,1.69042299972,270.5,-58.2405204773,10.5098091068,88,14.2767754256,
2,4240,0,23,30,0.758620689655,290.0,90.0,10.3198160782,44,15.42760483,
4,4240,0,22,30,1.59670752348,268.0,-61.389541626,9.31821856996,54,13.3412276124,
0,4240,1,20,30,0.655172413793,467.5,90.0,12.8203064132,34,13.13851326,
4,4300,0,21,30,0.613843334795,283.0,67.6198635101,9.46557599349,44,12.6706103,
3,4300,0,20,30,0.655172413793,270.5,90.0,10.3045384779,61,15.4788429677,
0,4300,1,18,30,0.586206896552,416.0,90.0,11.9249146338,31,13.2629516419,
0,4300,1,20,30,0.655172413793,421.5,90.0,11.9432203905,33,12.7673009341,
4,4304,0,19,30,0.627345786761,228.5,67.3801345825,8.30358709908,48,11.9217773171,
3,4304,0,22,30,0.621428565108,233.5,82.568590641,10.5521988439,51,14.1714996149,
0,4304,1,20,30,0.655172413793,437.0,90.0,12.3907191384,35,12.7693610927,
4,4304,0,22,30,1.46969693496,210.5,-56.3099365234,9.37977370734,55,12.3789048147,
4,4305,1,22,30,1.67886187692,344.0,-77.0053787231,11.0091537304,43,12.7490023321,
3,4305,0,20,30,0.627035835618,229.0,87.2736890316,10.1657427417,47,14.0796573879,
0,4305,1,20,30,0.655172413793,445.5,90.0,12.0328665712,34,12.9864984168,
5,4305,0,18,30,0.571428571429,229.5,86.8201699257,9.84355532308,53,13.2681313494,
4,4319,0,23,30,0.758620689655,254.5,90.0,10.6010688816,54,14.9046466627,
3,4319,0,19,30,1.61111111111,254.0,90.0,10.2824326984,48,14.5164005428,
1,4319,0,11,30,0.344827586207,240.5,90.0,9.22418285174,27,12.6131455242,
9,4319,1,22,30,1.60372342022,351.5,-59.5344543457,11.5150643931,38,12.7721470851,
4,4327,0,21,30,0.689655172414,279.0,90.0,9.54870008576,55,13.2189610234,
3,4327,0,22,30,0.603746420718,244.0,77.7352266312,10.9155104302,48,14.0558862609,
2,4327,0,22,30,0.724137931034,214.0,90.0,10.0991003671,43,15.8951156293,
7,4327,0,21,30,1.71034480784,241.0,-82.8749847412,9.69944657521,39,13.6997622391,
4,4334,0,22,30,1.4630224263,269.5,-75.0685806274,9.02143610934,46,12.5531151851,
3,4334,0,20,30,0.655172413793,207.5,90.0,11.3665958751,38,14.6474376253,
3,4334,0,22,30,1.38095238095,258.0,90.0,10.1003343728,45,14.8096624813,
4,4334,0,24,30,1.71649484336,283.0,-66.0375137329,10.5887171466,59,14.0057375447,
4,4365,0,27,30,1.75961542163,299.0,-59.036239624,10.2376135113,71,14.1207202761,
3,4365,0,20,30,0.580858056787,240.0,84.2894067764,10.803914439,46,14.593347132,
6,4365,1,23,30,0.758620689655,331.0,90.0,11.6147189189,42,14.6016749144,
5,4365,0,21,30,1.58217259946,180.5,-86.9872131348,11.0976088203,51,15.0134778371,
4,4380,0,18,30,0.607142849882,208.5,68.9624881744,9.15238652173,52,12.1024878691,
3,4380,0,18,30,0.546313797656,260.5,86.8201699257,9.7729617923,51,13.9069934786,
8,4380,2,20,30,0.567699800939,361.5,81.4692344666,10.7589700995,46,13.315329088,
0,4380,1,20,30,0.655172413793,425.5,90.0,12.2389400827,37,12.7371558613,
4,4386,1,22,30,1.49999995136,350.5,-71.5650482178,10.92442385,40,13.0069792832,
3,4386,0,22,30,0.724137931034,268.0,90.0,10.2970045726,37,14.9220141981,
8,4386,0,19,30,0.620689655172,326.0,90.0,10.4631922381,32,13.6971002047,
6,4386,0,23,30,0.559412540419,300.5,64.5366535187,11.2952036527,37,13.924302542,
4,4397,0,22,30,1.26687120339,235.5,-55.3048477173,9.2514085944,60,12.1499874142,
3,4397,0,20,30,0.655172413793,292.5,90.0,9.66145361916,41,14.4820653544,
9,4397,0,21,30,0.61862917534,305.0,83.9909939766,10.7434365686,43,13.7337414168,
7,4397,0,23,30,0.748514833852,260.0,76.7594795227,9.6699659778,42,14.0988758168,
4,4400,0,23,30,1.41044770734,273.5,-67.3801345825,10.3486153513,53,13.44035547,
4,4400,0,24,30,1.47486024613,238.5,-60.6422462463,10.1896981967,56,13.0277458367,
0,4400,1,21,30,0.689655172414,441.0,90.0,12.0913509039,36,12.7812422797,
0,4400,1,20,30,0.655172413793,422.0,90.0,11.4093324256,36,12.5969264174,
4,4412,0,23,30,1.52380945128,284.0,-63.4349517822,9.03929611907,56,13.5615308737,
4,4412,0,22,30,1.42222230857,260.0,-63.4349517822,8.99659386645,60,13.2879778152,
1,4412,0,19,30,0.516252384219,308.5,79.9920196533,10.1018045281,34,14.0741644458,
2,4412,0,23,30,0.758620689655,244.0,90.0,10.5665952384,41,15.6963862995,
4,4415,0,23,30,1.49310359852,245.5,-58.3924942017,9.94812776396,65,12.734119402,
4,4415,0,22,30,1.42819138282,202.5,-57.0947570801,9.18702949325,67,12.7043705329,
1,4415,0,19,30,0.620689655172,307.5,90.0,9.68147926519,43,12.7371444304,
5,4415,0,20,30,0.632054160877,225.5,86.1859250069,10.5072424488,50,13.301745287,
4,4429,0,22,30,1.37267085032,234.5,-57.2647705078,9.0011680579,59,13.2155763792,
4,4429,0,25,30,1.60327860746,258.0,-58.3924942017,9.61170218258,69,14.052319829,
2,4429,0,22,30,0.614583335297,216.0,71.5650501251,10.0497257733,68,14.0645209263,
9,4429,1,22,30,1.62790699289,350.5,-63.4349517822,11.1198198999,45,12.3172606777,
4,4447,0,22,30,1.37150830503,208.0,-60.6422462463,8.87750354631,47,12.5196837583,
