label,filename,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3,
7,5730,0.0,0.0,0.0,0.0,52.0,27.0,43.0,50.0,63.0,57.0,34.0,0.0,9.0,7.0,8.0,0.0,
3,5730,0.0,0.0,0.0,0.0,42.0,41.0,29.0,33.0,41.0,23.0,40.0,46.0,0.0,0.0,0.0,7.0,
0,5730,0.0,16.0,11.0,0.0,51.0,19.0,15.0,38.0,31.0,37.0,18.0,46.0,0.0,8.0,15.0,0.0,
5,5739,0.0,13.0,0.0,0.0,43.0,33.0,30.0,33.0,39.0,0.0,40.0,50.0,6.0,0.0,0.0,0.0,
7,5739,0.0,0.0,0.0,0.0,54.0,16.0,57.0,42.0,39.0,48.0,53.0,8.0,0.0,0.0,11.0,0.0,
3,5739,6.0,0.0,0.0,0.0,42.0,16.0,12.0,16.0,45.0,28.0,43.0,51.0,0.0,0.0,0.0,10.0,
9,5739,0.0,0.0,0.0,0.0,42.0,27.0,0.0,15.0,45.0,63.0,27.0,54.0,0.0,10.0,28.0,23.0,
5,5740,0.0,18.0,0.0,0.0,40.0,31.0,40.0,27.0,42.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,
7,5740,0.0,0.0,15.0,0.0,47.0,10.0,60.0,43.0,58.0,45.0,47.0,0.0,0.0,0.0,10.0,0.0,
4,5740,0.0,0.0,24.0,0.0,45.0,50.0,60.0,39.0,6.0,45.0,58.0,0.0,0.0,0.0,6.0,0.0,
0,5740,0.0,10.0,0.0,0.0,47.0,29.0,30.0,44.0,38.0,17.0,22.0,53.0,0.0,8.0,16.0,0.0,
5,5746,8.0,14.0,0.0,0.0,51.0,54.0,16.0,29.0,36.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,
7,5746,0.0,0.0,0.0,0.0,28.0,0.0,36.0,25.0,54.0,35.0,53.0,20.0,31.0,15.0,7.0,0.0,
4,5746,0.0,7.0,0.0,0.0,31.0,38.0,50.0,23.0,12.0,38.0,49.0,9.0,9.0,7.0,7.0,0.0,
6,5746,0.0,7.0,12.0,0.0,39.0,39.0,51.0,44.0,12.0,0.0,30.0,64.0,0.0,0.0,0.0,19.0,
5,5748,0.0,15.0,8.0,0.0,47.0,53.0,41.0,37.0,53.0,0.0,31.0,32.0,0.0,0.0,0.0,0.0,
7,5748,0.0,0.0,0.0,0.0,42.0,19.0,37.0,35.0,49.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,
4,5748,0.0,0.0,14.0,0.0,35.0,59.0,52.0,26.0,16.0,37.0,57.0,36.0,0.0,16.0,0.0,0.0,
8,5748,0.0,0.0,0.0,0.0,45.0,44.0,50.0,48.0,40.0,45.0,35.0,42.0,0.0,0.0,0.0,0.0,
5,5779,6.0,13.0,0.0,0.0,50.0,52.0,0.0,46.0,37.0,34.0,33.0,38.0,0.0,0.0,12.0,0.0,
7,5779,0.0,0.0,0.0,0.0,38.0,21.0,34.0,40.0,55.0,44.0,54.0,0.0,0.0,0.0,7.0,0.0,
7,5779,0.0,0.0,0.0,0.0,41.0,12.0,31.0,40.0,60.0,45.0,63.0,14.0,31.0,16.0,8.0,0.0,
9,5779,9.0,12.0,0.0,0.0,50.0,32.0,0.0,25.0,35.0,53.0,24.0,45.0,0.0,6.0,18.0,6.0,
5,5789,0.0,6.0,0.0,0.0,53.0,52.0,15.0,40.0,46.0,20.0,35.0,25.0,18.0,0.0,0.0,0.0,
7,5789,0.0,0.0,9.0,0.0,27.0,8.0,46.0,25.0,49.0,37.0,39.0,15.0,32.0,0.0,6.0,0.0,
8,5789,0.0,0.0,0.0,0.0,27.0,33.0,38.0,24.0,46.0,31.0,35.0,43.0,0.0,7.0,0.0,0.0,
9,5789,0.0,16.0,0.0,0.0,45.0,39.0,19.0,27.0,46.0,50.0,36.0,45.0,7.0,13.0,12.0,9.0,
5,5805,0.0,7.0,0.0,0.0,62.0,60.0,0.0,44.0,50.0,34.0,41.0,43.0,6.0,0.0,6.0,0.0,
8,5805,0.0,0.0,0.0,0.0,49.0,42.0,44.0,45.0,51.0,38.0,41.0,51.0,0.0,0.0,0.0,7.0,
0,5805,0.0,0.0,0.0,0.0,47.0,45.0,34.0,42.0,28.0,35.0,36.0,36.0,0.0,6.0,0.0,0.0,
5,5805,0.0,10.0,0.0,0.0,57.0,44.0,9.0,39.0,42.0,6.0,35.0,37.0,0.0,0.0,0.0,0.0,
5,5866,10.0,12.0,0.0,0.0,62.0,52.0,7.0,43.0,47.0,17.0,43.0,49.0,0.0,0.0,7.0,20.0,
8,5866,0.0,10.0,0.0,0.0,56.0,43.0,47.0,49.0,45.0,47.0,37.0,49.0,0.0,0.0,0.0,22.0,
6,5866,0.0,0.0,0.0,0.0,20.0,40.0,60.0,29.0,27.0,11.0,45.0,58.0,0.0,0.0,7.0,29.0,
6,5866,0.0,0.0,15.0,0.0,44.0,34.0,57.0,52.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,0.0,
5,5900,16.0,12.0,0.0,7.0,58.0,35.0,50.0,60.0,52.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,
9,5900,0.0,0.0,0.0,0.0,24.0,45.0,0.0,0.0,44.0,48.0,35.0,37.0,22.0,6.0,0.0,0.0,
0,5900,0.0,9.0,0.0,0.0,49.0,57.0,32.0,35.0,51.0,29.0,22.0,40.0,0.0,14.0,10.0,0.0,
0,5900,0.0,0.0,6.0,0.0,40.0,41.0,25.0,43.0,41.0,13.0,22.0,43.0,0.0,12.0,14.0,0.0,
5,5902,0.0,11.0,6.0,0.0,55.0,49.0,21.0,38.0,39.0,18.0,53.0,40.0,7.0,0.0,0.0,0.0,
9,5902,10.0,12.0,0.0,0.0,60.0,55.0,16.0,38.0,33.0,61.0,46.0,56.0,0.0,6.0,16.0,8.0,
0,5902,0.0,11.0,9.0,0.0,45.0,52.0,48.0,44.0,21.0,46.0,32.0,45.0,0.0,0.0,10.0,0.0,
2,5902,8.0,12.0,0.0,0.0,62.0,19.0,10.0,59.0,18.0,48.0,35.0,62.0,0.0,0.0,0.0,15.0,
5,5930,12.0,0.0,0.0,0.0,48.0,50.0,0.0,46.0,48.0,25.0,30.0,49.0,0.0,0.0,17.0,0.0,
9,5930,0.0,0.0,0.0,0.0,41.0,60.0,0.0,28.0,62.0,61.0,49.0,23.0,27.0,22.0,10.0,0.0,
3,5930,0.0,10.0,0.0,0.0,48.0,17.0,0.0,39.0,31.0,39.0,28.0,46.0,0.0,0.0,13.0,12.0,
0,5930,0.0,12.0,12.0,0.0,48.0,24.0,19.0,49.0,32.0,14.0,18.0,46.0,0.0,12.0,13.0,0.0,
5,5950,0.0,0.0,0.0,0.0,55.0,52.0,0.0,47.0,55.0,12.0,47.0,33.0,11.0,0.0,0.0,0.0,
9,5950,0.0,10.0,0.0,0.0,47.0,43.0,6.0,41.0,37.0,53.0,29.0,46.0,0.0,6.0,16.0,12.0,
5,5950,0.0,14.0,0.0,0.0,58.0,63.0,7.0,36.0,42.0,33.0,41.0,36.0,20.0,0.0,0.0,0.0,
0,5950,0.0,12.0,10.0,0.0,43.0,23.0,20.0,34.0,33.0,15.0,8.0,43.0,0.0,9.0,17.0,7.0,
5,5971,10.0,10.0,0.0,0.0,59.0,52.0,17.0,38.0,41.0,27.0,43.0,32.0,0.0,0.0,8.0,0.0,
9,5971,0.0,6.0,0.0,0.0,47.0,52.0,0.0,41.0,37.0,60.0,53.0,30.0,0.0,0.0,0.0,0.0,
7,5971,0.0,0.0,0.0,0.0,43.0,0.0,57.0,46.0,40.0,50.0,47.0,0.0,0.0,0.0,11.0,0.0,
1,5971,0.0,10.0,0.0,0.0,28.0,48.0,0.0,20.0,47.0,56.0,54.0,58.0,0.0,0.0,16.0,15.0,
5,5972,8.0,23.0,0.0,0.0,54.0,23.0,42.0,53.0,45.0,0.0,12.0,37.0,7.0,0.0,0.0,0.0,
9,5972,0.0,0.0,0.0,0.0,26.0,62.0,0.0,0.0,60.0,60.0,39.0,48.0,32.0,32.0,11.0,0.0,
7,5972,0.0,0.0,18.0,10.0,60.0,19.0,61.0,38.0,25.0,35.0,56.0,0.0,0.0,0.0,10.0,0.0,
2,5972,0.0,0.0,0.0,0.0,49.0,24.0,44.0,45.0,38.0,28.0,0.0,44.0,0.0,0.0,0.0,7.0,
5,5991,7.0,13.0,0.0,0.0,50.0,64.0,0.0,42.0,62.0,39.0,34.0,51.0,0.0,0.0,9.0,6.0,
9,5991,0.0,0.0,0.0,0.0,52.0,51.0,0.0,41.0,25.0,55.0,11.0,41.0,0.0,0.0,21.0,12.0,
9,5991,6.0,10.0,0.0,0.0,53.0,36.0,16.0,44.0,46.0,53.0,49.0,47.0,0.0,11.0,18.0,0.0,
1,5991,0.0,0.0,0.0,0.0,25.0,44.0,48.0,15.0,34.0,49.0,64.0,49.0,0.0,0.0,0.0,0.0,
6,6014,0.0,9.0,6.0,0.0,43.0,39.0,55.0,37.0,41.0,0.0,41.0,55.0,0.0,0.0,13.0,16.0,
0,6014,6.0,16.0,13.0,0.0,58.0,30.0,32.0,48.0,27.0,44.0,29.0,38.0,0.0,6.0,11.0,0.0,
1,6014,0.0,0.0,0.0,0.0,18.0,56.0,12.0,8.0,55.0,46.0,44.0,50.0,0.0,0.0,0.0,0.0,
4,6014,0.0,0.0,7.0,0.0,19.0,55.0,40.0,7.0,28.0,59.0,61.0,36.0,0.0,0.0,0.0,0.0,
6,6026,0.0,8.0,8.0,0.0,31.0,36.0,60.0,31.0,30.0,0.0,42.0,49.0,0.0,0.0,16.0,16.0,
0,6026,0.0,8.0,9.0,0.0,48.0,24.0,20.0,44.0,43.0,25.0,13.0,47.0,0.0,14.0,15.0,0.0,
2,6026,0.0,22.0,0.0,0.0,45.0,29.0,8.0,33.0,30.0,37.0,46.0,54.0,0.0,0.0,0.0,30.0,
6,6026,0.0,0.0,0.0,0.0,33.0,58.0,55.0,30.0,29.0,0.0,38.0,50.0,0.0,0.0,0.0,13.0,
6,6028,0.0,0.0,7.0,0.0,39.0,61.0,43.0,34.0,0.0,22.0,24.0,43.0,0.0,0.0,18.0,24.0,
0,6028,0.0,0.0,0.0,0.0,48.0,43.0,49.0,44.0,57.0,17.0,33.0,40.0,11.0,22.0,6.0,0.0,
2,6028,12.0,11.0,0.0,0.0,57.0,18.0,17.0,55.0,27.0,42.0,31.0,59.0,0.0,0.0,0.0,34.0,
8,6028,0.0,11.0,6.0,0.0,45.0,56.0,57.0,42.0,40.0,44.0,42.0,46.0,0.0,0.0,11.0,6.0,
6,6043,0.0,12.0,10.0,0.0,44.0,28.0,51.0,35.0,13.0,0.0,33.0,44.0,0.0,0.0,11.0,19.0,
0,6043,0.0,7.0,7.0,0.0,50.0,25.0,32.0,46.0,42.0,25.0,12.0,55.0,0.0,11.0,16.0,0.0,
4,6043,0.0,0.0,0.0,0.0,26.0,36.0,45.0,8.0,18.0,10.0,55.0,32.0,0.0,23.0,7.0,0.0,
3,6043,7.0,0.0,0.0,0.0,40.0,10.0,0.0,34.0,52.0,47.0,39.0,41.0,12.0,0.0,9.0,6.0,
6,6071,0.0,0.0,0.0,0.0,36.0,49.0,61.0,33.0,13.0,7.0,40.0,33.0,0.0,0.0,29.0,51.0,
0,6071,0.0,8.0,12.0,0.0,60.0,59.0,32.0,53.0,26.0,54.0,22.0,47.0,0.0,0.0,11.0,0.0,
7,6071,0.0,0.0,0.0,0.0,24.0,8.0,23.0,22.0,57.0,38.0,51.0,29.0,21.0,14.0,0.0,0.0,
1,6071,0.0,0.0,0.0,0.0,45.0,52.0,53.0,45.0,45.0,56.0,58.0,64.0,0.0,0.0,0.0,0.0,
6,6076,0.0,0.0,0.0,0.0,29.0,44.0,56.0,38.0,21.0,0.0,46.0,64.0,0.0,0.0,13.0,25.0,
0,6076,0.0,6.0,6.0,0.0,50.0,58.0,32.0,40.0,9.0,41.0,11.0,49.0,0.0,6.0,24.0,10.0,
7,6076,0.0,0.0,6.0,0.0,58.0,19.0,59.0,48.0,47.0,45.0,56.0,0.0,0.0,0.0,10.0,0.0,
6,6076,0.0,7.0,6.0,0.0,39.0,30.0,63.0,35.0,29.0,0.0,34.0,44.0,0.0,0.0,0.0,0.0,
6,6079,0.0,10.0,12.0,0.0,40.0,29.0,59.0,47.0,9.0,0.0,36.0,47.0,0.0,0.0,7.0,15.0,
0,6079,0.0,8.0,8.0,0.0,40.0,35.0,24.0,43.0,31.0,16.0,10.0,42.0,0.0,8.0,16.0,0.0,
7,6079,0.0,0.0,0.0,0.0,46.0,0.0,59.0,46.0,52.0,38.0,46.0,0.0,0.0,0.0,7.0,0.0,
9,6079,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,39.0,41.0,16.0,45.0,0.0,10.0,25.0,19.0,
6,6146,0.0,0.0,0.0,0.0,42.0,44.0,61.0,38.0,12.0,0.0,43.0,49.0,0.0,0.0,11.0,17.0,
1,6146,0.0,7.0,0.0,0.0,23.0,54.0,11.0,17.0,36.0,42.0,54.0,57.0,0.0,0.0,0.0,0.0,
4,6146,0.0,6.0,0.0,0.0,10.0,52.0,16.0,0.0,51.0,44.0,44.0,27.0,14.0,0.0,0.0,0.0,
6,6146,8.0,24.0,15.0,0.0,53.0,20.0,56.0,60.0,14.0,0.0,43.0,34.0,0.0,0.0,17.0,35.0,
6,6163,0.0,0.0,0.0,0.0,34.0,44.0,52.0,38.0,0.0,0.0,36.0,43.0,0.0,0.0,11.0,35.0,
1,6163,0.0,0.0,0.0,0.0,42.0,60.0,64.0,56.0,46.0,39.0,21.0,25.0,0.0,0.0,0.0,0.0,
6,6163,0.0,0.0,0.0,0.0,28.0,50.0,58.0,28.0,27.0,0.0,37.0,42.0,0.0,0.0,13.0,29.0,
3,6163,0.0,0.0,0.0,0.0,46.0,18.0,10.0,40.0,39.0,40.0,37.0,40.0,0.0,0.0,10.0,0.0,
6,6173,0.0,0.0,0.0,0.0,39.0,40.0,57.0,41.0,15.0,0.0,37.0,48.0,0.0,0.0,18.0,19.0,
1,6173,0.0,0.0,0.0,0.0,0.0,35.0,21.0,0.0,56.0,59.0,50.0,53.0,0.0,0.0,0.0,0.0,
7,6173,0.0,0.0,0.0,0.0,47.0,24.0,45.0,49.0,58.0,56.0,35.0,0.0,0.0,0.0,0.0,0.0,
3,6173,0.0,0.0,0.0,7.0,54.0,47.0,14.0,53.0,39.0,31.0,50.0,44.0,0.0,0.0,7.0,0.0,
6,6184,0.0,14.0,20.0,6.0,54.0,37.0,48.0,54.0,0.0,0.0,56.0,45.0,0.0,0.0,18.0,22.0,
1,6184,0.0,0.0,0.0,0.0,44.0,35.0,45.0,58.0,47.0,62.0,46.0,29.0,0.0,0.0,0.0,0.0,
8,6184,0.0,0.0,0.0,7.0,39.0,42.0,39.0,41.0,37.0,56.0,31.0,50.0,0.0,8.0,0.0,0.0,
4,6184,0.0,0.0,17.0,14.0,0.0,37.0,51.0,35.0,47.0,25.0,48.0,52.0,0.0,6.0,21.0,0.0,
6,6198,0.0,0.0,0.0,0.0,31.0,45.0,56.0,36.0,7.0,8.0,32.0,35.0,0.0,0.0,15.0,36.0,
1,6198,0.0,12.0,0.0,0.0,31.0,54.0,19.0,22.0,34.0,42.0,39.0,25.0,0.0,0.0,0.0,0.0,
9,6198,0.0,14.0,0.0,0.0,43.0,55.0,14.0,37.0,28.0,61.0,42.0,51.0,0.0,8.0,17.0,9.0,
8,6198,0.0,0.0,0.0,0.0,27.0,40.0,40.0,30.0,45.0,35.0,47.0,45.0,0.0,0.0,0.0,0.0,
6,6217,0.0,10.0,11.0,0.0,37.0,46.0,57.0,39.0,7.0,0.0,47.0,59.0,0.0,0.0,10.0,7.0,
2,6217,9.0,16.0,0.0,0.0,61.0,17.0,0.0,51.0,16.0,40.0,42.0,56.0,0.0,0.0,0.0,26.0,
1,6217,0.0,17.0,0.0,0.0,30.0,61.0,21.0,22.0,35.0,40.0,41.0,41.0,0.0,0.0,0.0,0.0,
7,6217,0.0,0.0,0.0,0.0,23.0,24.0,19.0,31.0,52.0,36.0,46.0,8.0,20.0,19.0,0.0,0.0,
6,6237,0.0,0.0,7.0,0.0,37.0,46.0,54.0,43.0,0.0,6.0,39.0,46.0,0.0,0.0,19.0,14.0,
2,6237,0.0,7.0,0.0,0.0,39.0,30.0,17.0,24.0,46.0,36.0,29.0,44.0,0.0,0.0,0.0,9.0,
3,6237,0.0,0.0,0.0,0.0,51.0,28.0,8.0,40.0,25.0,37.0,35.0,45.0,0.0,0.0,15.0,0.0,
7,6237,0.0,0.0,11.0,0.0,51.0,22.0,58.0,45.0,57.0,48.0,37.0,0.0,0.0,0.0,8.0,0.0,
6,6238,0.0,6.0,12.0,0.0,42.0,34.0,58.0,39.0,0.0,0.0,46.0,52.0,0.0,0.0,6.0,15.0,
2,6238,8.0,10.0,0.0,0.0,62.0,24.0,30.0,60.0,8.0,29.0,15.0,50.0,0.0,0.0,0.0,21.0,
3,6238,0.0,0.0,0.0,0.0,40.0,10.0,9.0,31.0,46.0,47.0,32.0,40.0,0.0,0.0,15.0,0.0,
8,6238,0.0,0.0,0.0,0.0,62.0,50.0,47.0,56.0,52.0,51.0,46.0,47.0,0.0,0.0,0.0,0.0,
6,6242,0.0,0.0,13.0,0.0,39.0,38.0,56.0,54.0,0.0,0.0,45.0,44.0,0.0,0.0,9.0,6.0,
2,6242,0.0,7.0,0.0,0.0,48.0,15.0,44.0,57.0,44.0,41.0,10.0,42.0,0.0,0.0,0.0,11.0,
4,6242,0.0,0.0,16.0,0.0,16.0,52.0,58.0,18.0,37.0,20.0,52.0,31.0,11.0,30.0,0.0,0.0,
2,6242,6.0,0.0,0.0,9.0,62.0,49.0,43.0,62.0,22.0,29.0,13.0,64.0,0.0,0.0,0.0,6.0,
6,6275,0.0,0.0,12.0,0.0,26.0,39.0,39.0,32.0,40.0,0.0,19.0,64.0,0.0,0.0,0.0,23.0,
2,6275,0.0,7.0,0.0,0.0,60.0,64.0,44.0,55.0,13.0,33.0,33.0,38.0,0.0,0.0,0.0,27.0,
7,6275,0.0,0.0,0.0,0.0,39.0,14.0,49.0,43.0,56.0,45.0,52.0,0.0,8.0,0.0,0.0,0.0,
5,6275,0.0,0.0,0.0,0.0,50.0,33.0,18.0,37.0,40.0,0.0,34.0,31.0,14.0,0.0,0.0,0.0,
6,6367,0.0,0.0,6.0,0.0,38.0,47.0,60.0,40.0,23.0,6.0,35.0,35.0,0.0,0.0,18.0,29.0,
3,6367,10.0,0.0,0.0,0.0,48.0,16.0,8.0,44.0,58.0,45.0,51.0,35.0,0.0,0.0,10.0,0.0,
6,6367,0.0,13.0,14.0,0.0,52.0,51.0,58.0,58.0,0.0,15.0,55.0,55.0,0.0,0.0,7.0,0.0,
7,6367,0.0,0.0,0.0,0.0,46.0,29.0,43.0,47.0,58.0,54.0,39.0,0.0,15.0,6.0,12.0,0.0,
6,6396,0.0,0.0,0.0,0.0,32.0,49.0,56.0,33.0,28.0,0.0,43.0,50.0,0.0,0.0,15.0,25.0,
3,6396,11.0,0.0,0.0,11.0,47.0,19.0,11.0,37.0,35.0,39.0,39.0,44.0,0.0,0.0,8.0,9.0,
9,6396,0.0,0.0,0.0,0.0,55.0,63.0,14.0,30.0,29.0,61.0,27.0,42.0,0.0,0.0,17.0,26.0,
6,6396,0.0,0.0,0.0,0.0,31.0,47.0,56.0,33.0,13.0,0.0,33.0,41.0,0.0,0.0,14.0,29.0,
6,6398,0.0,0.0,10.0,0.0,38.0,52.0,44.0,35.0,0.0,13.0,31.0,41.0,0.0,0.0,12.0,17.0,
3,6398,14.0,0.0,0.0,0.0,51.0,18.0,12.0,51.0,41.0,51.0,44.0,50.0,0.0,0.0,19.0,14.0,
9,6398,0.0,0.0,0.0,0.0,50.0,41.0,0.0,44.0,36.0,57.0,24.0,48.0,0.0,6.0,22.0,19.0,
8,6398,0.0,8.0,0.0,0.0,45.0,42.0,36.0,43.0,48.0,38.0,46.0,46.0,8.0,6.0,0.0,0.0,
6,6399,0.0,0.0,0.0,0.0,27.0,52.0,50.0,29.0,24.0,0.0,34.0,62.0,0.0,0.0,6.0,39.0,
3,6399,11.0,0.0,0.0,0.0,55.0,0.0,0.0,35.0,42.0,51.0,50.0,54.0,0.0,0.0,0.0,10.0,
9,6399,9.0,0.0,0.0,0.0,64.0,15.0,0.0,47.0,37.0,46.0,41.0,21.0,0.0,10.0,0.0,0.0,
9,6399,0.0,0.0,0.0,0.0,42.0,37.0,0.0,17.0,40.0,64.0,45.0,56.0,0.0,9.0,22.0,13.0,
6,6403,0.0,0.0,16.0,0.0,46.0,53.0,56.0,49.0,0.0,7.0,52.0,57.0,0.0,0.0,13.0,0.0,
4,6403,0.0,10.0,0.0,0.0,20.0,63.0,32.0,0.0,60.0,45.0,53.0,39.0,16.0,19.0,10.0,0.0,
0,6403,0.0,6.0,11.0,0.0,46.0,34.0,21.0,28.0,37.0,28.0,26.0,56.0,0.0,6.0,17.0,7.0,
3,6403,7.0,0.0,0.0,0.0,52.0,38.0,25.0,48.0,58.0,25.0,50.0,36.0,0.0,0.0,0.0,0.0,
6,6428,0.0,0.0,9.0,0.0,42.0,36.0,61.0,53.0,0.0,0.0,36.0,50.0,0.0,0.0,8.0,11.0,
4,6428,0.0,0.0,20.0,11.0,9.0,28.0,59.0,25.0,44.0,28.0,49.0,44.0,0.0,26.0,13.0,0.0,
2,6428,6.0,0.0,0.0,0.0,56.0,23.0,39.0,55.0,38.0,28.0,7.0,46.0,0.0,0.0,0.0,0.0,
8,6428,0.0,0.0,0.0,6.0,58.0,44.0,53.0,60.0,54.0,41.0,21.0,15.0,7.0,0.0,0.0,0.0,
6,6430,0.0,0.0,7.0,0.0,35.0,48.0,53.0,37.0,35.0,0.0,47.0,62.0,0.0,0.0,12.0,13.0,
4,6430,0.0,0.0,15.0,7.0,28.0,45.0,29.0,42.0,18.0,0.0,45.0,58.0,0.0,0.0,7.0,8.0,
3,6430,6.0,0.0,0.0,10.0,40.0,25.0,6.0,43.0,46.0,51.0,33.0,39.0,0.0,0.0,9.0,0.0,
0,6430,0.0,0.0,0.0,0.0,53.0,44.0,41.0,45.0,42.0,40.0,43.0,29.0,0.0,8.0,7.0,0.0,
6,6432,0.0,0.0,7.0,0.0,32.0,42.0,62.0,30.0,17.0,0.0,49.0,57.0,0.0,0.0,0.0,11.0,
4,6432,0.0,0.0,10.0,0.0,19.0,35.0,46.0,0.0,25.0,26.0,54.0,33.0,0.0,14.0,8.0,0.0,
3,6432,12.0,0.0,0.0,0.0,60.0,31.0,11.0,41.0,26.0,44.0,52.0,51.0,0.0,0.0,11.0,0.0,
2,6432,0.0,0.0,0.0,0.0,57.0,13.0,29.0,58.0,34.0,40.0,23.0,64.0,0.0,0.0,0.0,26.0,
6,6434,0.0,0.0,11.0,0.0,35.0,45.0,46.0,49.0,0.0,9.0,38.0,48.0,0.0,0.0,15.0,9.0,
4,6434,0.0,13.0,8.0,0.0,50.0,64.0,61.0,44.0,22.0,30.0,40.0,0.0,0.0,0.0,11.0,0.0,
3,6434,9.0,7.0,0.0,0.0,44.0,17.0,8.0,32.0,23.0,40.0,26.0,40.0,0.0,0.0,17.0,0.0,
4,6434,0.0,7.0,12.0,0.0,33.0,42.0,49.0,24.0,29.0,46.0,44.0,13.0,0.0,0.0,10.0,0.0,
6,6480,0.0,8.0,7.0,0.0,40.0,55.0,61.0,38.0,23.0,8.0,47.0,46.0,0.0,0.0,14.0,28.0,
4,6480,0.0,7.0,11.0,0.0,15.0,54.0,35.0,0.0,34.0,30.0,60.0,45.0,20.0,30.0,11.0,0.0,
8,6480,7.0,6.0,0.0,0.0,49.0,52.0,46.0,50.0,56.0,43.0,40.0,46.0,0.0,0.0,0.0,0.0,
0,6480,0.0,17.0,14.0,0.0,45.0,29.0,27.0,48.0,33.0,30.0,26.0,48.0,0.0,8.0,11.0,0.0,
6,6496,0.0,0.0,0.0,0.0,51.0,51.0,62.0,44.0,0.0,0.0,44.0,45.0,0.0,0.0,14.0,12.0,
4,6496,0.0,0.0,20.0,0.0,0.0,22.0,60.0,18.0,44.0,55.0,64.0,54.0,0.0,9.0,0.0,0.0,
9,6496,0.0,7.0,0.0,0.0,46.0,55.0,0.0,28.0,54.0,58.0,40.0,40.0,0.0,0.0,0.0,0.0,
6,6496,0.0,0.0,0.0,0.0,37.0,54.0,53.0,30.0,15.0,13.0,40.0,44.0,0.0,0.0,6.0,0.0,
6,6500,0.0,0.0,0.0,0.0,37.0,50.0,61.0,37.0,25.0,0.0,36.0,62.0,0.0,0.0,0.0,0.0,
5,6500,0.0,10.0,0.0,0.0,49.0,44.0,0.0,42.0,34.0,40.0,18.0,36.0,6.0,6.0,15.0,0.0,
0,6500,0.0,6.0,9.0,0.0,43.0,23.0,16.0,35.0,22.0,42.0,21.0,40.0,0.0,11.0,20.0,10.0,
0,6500,0.0,10.0,15.0,0.0,46.0,24.0,17.0,46.0,6.0,47.0,8.0,51.0,0.0,12.0,17.0,7.0,
6,6502,0.0,0.0,0.0,0.0,51.0,58.0,64.0,51.0,0.0,9.0,64.0,56.0,0.0,0.0,17.0,7.0,
5,6502,9.0,18.0,0.0,0.0,55.0,52.0,9.0,36.0,43.0,20.0,49.0,52.0,15.0,0.0,0.0,0.0,
0,6502,9.0,15.0,9.0,0.0,52.0,45.0,34.0,44.0,38.0,32.0,20.0,59.0,0.0,0.0,21.0,10.0,
2,6502,0.0,23.0,0.0,0.0,59.0,32.0,23.0,51.0,10.0,26.0,26.0,64.0,0.0,0.0,0.0,17.0,
6,6574,0.0,0.0,7.0,0.0,32.0,51.0,61.0,40.0,37.0,0.0,21.0,55.0,0.0,0.0,0.0,0.0,
5,6574,0.0,0.0,0.0,0.0,36.0,57.0,13.0,24.0,55.0,0.0,51.0,25.0,17.0,0.0,0.0,0.0,
7,6574,0.0,0.0,0.0,0.0,54.0,15.0,50.0,48.0,62.0,56.0,44.0,7.0,16.0,7.0,7.0,0.0,
4,6574,0.0,0.0,24.0,0.0,31.0,52.0,50.0,46.0,28.0,0.0,41.0,50.0,0.0,0.0,9.0,0.0,
6,6605,0.0,0.0,7.0,0.0,43.0,36.0,58.0,49.0,0.0,0.0,21.0,38.0,0.0,0.0,15.0,24.0,
6,6605,0.0,0.0,0.0,0.0,33.0,48.0,57.0,35.0,11.0,0.0,34.0,31.0,0.0,0.0,19.0,26.0,
0,6605,0.0,0.0,11.0,0.0,48.0,41.0,27.0,46.0,27.0,33.0,30.0,47.0,0.0,10.0,10.0,6.0,
5,6605,0.0,0.0,0.0,7.0,60.0,41.0,7.0,45.0,60.0,0.0,42.0,18.0,17.0,0.0,0.0,0.0,
6,6628,0.0,6.0,0.0,0.0,37.0,51.0,44.0,32.0,12.0,29.0,15.0,42.0,0.0,0.0,25.0,14.0,
6,6628,0.0,0.0,0.0,0.0,32.0,56.0,64.0,39.0,32.0,11.0,51.0,38.0,0.0,0.0,24.0,36.0,
2,6628,7.0,7.0,0.0,0.0,56.0,16.0,13.0,61.0,9.0,20.0,18.0,54.0,0.0,0.0,0.0,16.0,
8,6628,6.0,0.0,0.0,0.0,45.0,51.0,47.0,46.0,33.0,41.0,38.0,48.0,0.0,0.0,8.0,8.0,
6,6639,0.0,6.0,6.0,0.0,40.0,37.0,59.0,45.0,24.0,0.0,48.0,52.0,0.0,0.0,16.0,25.0,
6,6639,0.0,9.0,11.0,0.0,43.0,27.0,54.0,50.0,29.0,0.0,37.0,59.0,0.0,0.0,6.0,12.0,
3,6639,0.0,0.0,0.0,0.0,38.0,0.0,0.0,37.0,58.0,53.0,52.0,37.0,0.0,0.0,9.0,0.0,
