,label,number_of_holes,area,radius,contour,hull_radius,weight4_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight2_3,weight3_3,weight4_3,weight5_3,weight7_3,weight2_4,weight3_4,weight4_4,weight5_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6
1516,1,0.0,253.5,9.87277501448,39.0,13.8298046623,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,10.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,2,0.0,281.0,11.0516576638,42.0,15.0382194062,0.0,16.0,14.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,11.0,16.0,9.0,8.0,12.0,16.0,16.0,0.0,15.0,16.0,16.0,14.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
1518,5,0.0,319.5,10.2840498287,50.0,14.3770319207,0.0,12.0,13.0,8.0,7.0,0.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,7.0,16.0,7.0,11.0,14.0,11.0,0.0,0.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,8,2.0,344.5,10.4256605237,43.0,13.1411579888,0.0,0.0,14.0,13.0,15.0,0.0,0.0,6.0,0.0,0.0,12.0,16.0,12.0,9.0,10.0,15.0,16.0,0.0,16.0,10.0,16.0,9.0,0.0,0.0,15.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0
1520,1,0.0,260.0,10.5381372883,42.0,14.0412894139,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,9.0,0.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,0.0,0.0,0.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0
1521,2,0.0,193.5,10.1035731836,49.0,13.8006902256,0.0,11.0,15.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,8.0,15.0,16.0,0.0,11.0,14.0,0.0,16.0,12.0,16.0,16.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1522,6,1.0,269.0,10.9646938429,40.0,12.831663186,0.0,0.0,0.0,6.0,10.0,12.0,10.0,0.0,0.0,14.0,12.0,16.0,16.0,10.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,11.0,12.0,16.0,0.0,0.0,8.0,12.0,0.0
1523,6,1.0,325.0,11.9244423392,43.0,13.5613132952,0.0,0.0,10.0,16.0,16.0,16.0,15.0,10.0,0.0,7.0,0.0,16.0,16.0,14.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,16.0,0.0,0.0,14.0,16.0,11.0
1524,1,0.0,243.0,10.2617873423,39.0,14.2528278494,0.0,0.0,8.0,15.0,16.0,7.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,10.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0
1525,2,0.0,231.0,9.90829177255,50.0,14.6958983825,0.0,11.0,16.0,10.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,10.0,14.0,0.0,6.0,11.0,16.0,8.0,0.0,11.0,16.0,15.0,9.0,0.0,13.0,8.0,0.0,0.0,0.0,9.0,8.0
1526,7,0.0,292.5,10.849388826,37.0,13.6402757488,0.0,14.0,12.0,0.0,0.0,7.0,16.0,13.0,16.0,0.0,0.0,8.0,16.0,16.0,0.0,7.0,15.0,16.0,0.0,10.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
1527,6,1.0,309.0,11.0803994888,34.0,12.8350907034,0.0,0.0,0.0,9.0,14.0,16.0,16.0,8.0,0.0,14.0,12.0,16.0,16.0,9.0,0.0,0.0,16.0,12.0,16.0,0.0,0.0,0.0,0.0,15.0,12.0,10.0,16.0,0.0,0.0,12.0,15.0,10.0
1528,1,0.0,296.0,10.7094468304,35.0,13.555051316,0.0,7.0,12.0,12.0,6.0,12.0,12.0,13.0,10.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
1529,3,0.0,303.5,10.6971878818,48.0,13.8395550589,0.0,10.0,12.0,0.0,0.0,0.0,0.0,9.0,11.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,8.0,0.0,16.0,0.0,16.0,14.0,13.0,13.0,0.0,15.0,16.0,0.0,13.0,16.0,15.0,0.0
1530,0,1.0,461.5,12.0447442331,35.0,13.6431991973,6.0,7.0,16.0,15.0,12.0,16.0,16.0,16.0,11.0,7.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,16.0,0.0,16.0,16.0,15.0,14.0,16.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0
1531,4,0.0,255.5,9.34845473344,59.0,13.2040680048,9.0,0.0,0.0,0.0,12.0,16.0,16.0,9.0,0.0,16.0,12.0,6.0,13.0,12.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,1,0.0,257.5,9.87557375837,33.0,13.3001917725,7.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,10.0,12.0,12.0,12.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,3,0.0,285.0,9.74866064118,52.0,12.9413736823,0.0,7.0,15.0,16.0,16.0,0.0,0.0,10.0,9.0,16.0,16.0,8.0,0.0,16.0,0.0,16.0,13.0,0.0,16.0,0.0,0.0,0.0,9.0,16.0,16.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0
1534,1,0.0,239.5,9.57649624863,42.0,13.3899886183,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,6.0,16.0,16.0,16.0,16.0,16.0,6.0,9.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,7,0.0,228.0,8.93011365949,58.0,13.0518814847,0.0,0.0,7.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,16.0,0.0,10.0,16.0,11.0,0.0,16.0,16.0,14.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,1,0.0,215.0,8.89075181004,37.0,12.6080556464,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,16.0,15.0,9.0,12.0,10.0,13.0,12.0,16.0,14.0,13.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1537,3,0.0,218.5,9.77950754158,60.0,13.6904784968,0.0,0.0,14.0,6.0,0.0,0.0,0.0,8.0,7.0,0.0,12.0,7.0,0.0,16.0,16.0,16.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,3,0.0,232.0,11.13079647,47.0,14.6306446911,0.0,12.0,14.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,11.0,13.0,0.0,16.0,12.0,12.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,13.0,0.0,0.0,0.0,10.0,0.0
1539,0,1.0,427.5,11.9551612769,34.0,12.8584740383,8.0,12.0,13.0,15.0,12.0,8.0,8.0,14.0,13.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,15.0,10.0,0.0,8.0,8.0,0.0,0.0,0.0
1540,1,0.0,221.0,9.02804011144,43.0,15.782218076,0.0,10.0,8.0,9.0,6.0,0.0,0.0,6.0,9.0,16.0,16.0,6.0,0.0,16.0,0.0,9.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,9.0,16.0
1541,3,1.0,306.5,10.8133458951,53.0,14.3045523675,0.0,14.0,15.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,15.0,10.0,0.0,16.0,7.0,16.0,15.0,0.0,16.0,6.0,16.0,16.0,13.0,15.0,13.0,14.0,16.0,0.0,0.0,11.0,8.0,0.0
1542,3,0.0,246.0,9.50040740073,52.0,14.2945140993,0.0,7.0,11.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,16.0,0.0,13.0,0.0,8.0,16.0,11.0,16.0,14.0,16.0,16.0,15.0,9.0,15.0,14.0,16.0,0.0,0.0,6.0,12.0,0.0
1543,1,0.0,275.0,9.97437166009,42.0,16.4469636309,0.0,12.0,9.0,16.0,15.0,0.0,0.0,8.0,12.0,16.0,16.0,14.0,6.0,16.0,7.0,9.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,12.0,16.0
1544,1,0.0,304.5,10.0343391034,37.0,13.7266282013,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,14.0,16.0,16.0,10.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
1545,3,0.0,217.5,10.2290734935,63.0,13.9463532446,0.0,14.0,0.0,0.0,16.0,0.0,0.0,10.0,14.0,0.0,16.0,6.0,0.0,16.0,10.0,16.0,12.0,0.0,16.0,0.0,16.0,15.0,0.0,12.0,13.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0
1546,3,0.0,283.5,10.9145526039,44.0,13.4977291436,0.0,9.0,15.0,0.0,0.0,7.0,0.0,8.0,12.0,0.0,15.0,12.0,0.0,16.0,16.0,16.0,13.0,0.0,12.0,0.0,8.0,12.0,13.0,16.0,16.0,16.0,0.0,0.0,6.0,8.0,0.0,0.0
1547,7,0.0,232.5,9.74692076417,43.0,12.7932921727,0.0,9.0,11.0,0.0,8.0,6.0,0.0,0.0,10.0,0.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1548,1,0.0,372.5,11.9328028443,39.0,14.164185113,0.0,7.0,14.0,12.0,9.0,0.0,7.0,14.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,0.0,12.0,14.0,16.0,13.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0
1549,3,0.0,228.5,9.84757495794,51.0,15.1963595046,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,10.0,0.0,16.0,16.0,15.0,14.0,14.0,16.0,10.0,16.0,15.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0
1550,4,0.0,266.0,9.29544084304,51.0,12.4721233556,11.0,0.0,0.0,14.0,16.0,16.0,8.0,0.0,0.0,10.0,0.0,16.0,14.0,12.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1551,2,0.0,271.0,10.2100452244,53.0,15.6819228706,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,16.0,8.0,14.0,16.0,16.0,14.0,0.0,11.0,13.0,10.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,16.0,10.0
1552,1,0.0,278.0,10.5848559425,43.0,13.0606916586,6.0,0.0,12.0,16.0,16.0,16.0,16.0,11.0,0.0,16.0,16.0,16.0,16.0,16.0,12.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0
1553,3,0.0,221.0,10.0742779725,52.0,13.623288675,0.0,9.0,15.0,0.0,0.0,0.0,0.0,15.0,6.0,7.0,11.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,4,0.0,273.0,9.46505687698,61.0,12.7354174541,9.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,14.0,8.0,16.0,12.0,12.0,0.0,0.0,16.0,16.0,10.0,0.0,0.0,8.0,16.0,16.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1555,5,0.0,231.5,9.65704334294,38.0,13.563339556,0.0,12.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,0.0,7.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,1,0.0,241.5,10.2108516187,36.0,13.492211154,8.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,13.0,12.0,12.0,12.0,12.0,9.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0
1557,3,0.0,256.5,10.8329587272,42.0,14.1282506047,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,11.0,13.0,16.0,10.0,8.0,12.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,4,0.0,239.5,9.08775618045,57.0,11.8737119813,8.0,0.0,0.0,0.0,15.0,16.0,16.0,11.0,0.0,16.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,14.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0
1559,6,1.0,301.0,11.2028287276,42.0,13.0896382552,0.0,0.0,11.0,16.0,16.0,16.0,16.0,11.0,0.0,0.0,8.0,10.0,0.0,16.0,0.0,6.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,9.0,16.0,11.0,0.0,0.0,8.0,6.0,0.0
1560,1,0.0,282.0,9.06546469308,45.0,15.4384488466,0.0,8.0,8.0,16.0,11.0,0.0,0.0,11.0,6.0,16.0,14.0,0.0,0.0,16.0,10.0,16.0,16.0,13.0,16.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0
1561,3,0.0,299.5,10.5471394095,51.0,15.5959005129,0.0,16.0,15.0,0.0,8.0,0.0,0.0,10.0,12.0,12.0,16.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,16.0,11.0,16.0,6.0,7.0,16.0,13.0,14.0,16.0,0.0,0.0,15.0,15.0,0.0
1562,7,0.0,241.5,9.62165974218,52.0,13.0723721013,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,9.0,16.0,13.0,16.0,16.0,12.0,10.0,15.0,16.0,12.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0
1563,2,0.0,281.5,10.2074310863,44.0,15.7152838381,0.0,14.0,16.0,9.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,9.0,16.0,16.0,12.0,16.0,14.0,10.0,16.0,0.0,6.0,8.0,9.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,9.0,16.0
1564,1,0.0,319.0,10.2210702163,32.0,13.9270661441,0.0,8.0,6.0,0.0,0.0,0.0,8.0,9.0,8.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,10.0,14.0,16.0,13.0,12.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0
1565,3,0.0,203.0,9.80030190126,60.0,14.9874023334,0.0,11.0,7.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,12.0,11.0,0.0,16.0,0.0,13.0,16.0,11.0,16.0,13.0,12.0,7.0,12.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,7,0.0,303.0,10.0586079547,53.0,14.0053638544,13.0,11.0,7.0,0.0,0.0,16.0,7.0,7.0,14.0,0.0,0.0,16.0,16.0,14.0,10.0,15.0,16.0,14.0,0.0,0.0,16.0,16.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,6,0.0,275.0,10.3486993094,42.0,12.7658042262,8.0,0.0,11.0,16.0,14.0,14.0,16.0,13.0,0.0,0.0,0.0,9.0,12.0,14.0,0.0,0.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,0.0,0.0,6.0,8.0,0.0
1568,1,0.0,358.0,12.1521293186,28.0,13.3413156283,0.0,0.0,11.0,13.0,12.0,12.0,12.0,8.0,0.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,8.0,0.0,16.0,15.0,12.0,12.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,3,0.0,281.0,10.2963063155,58.0,13.5612031813,0.0,6.0,16.0,0.0,0.0,6.0,0.0,16.0,13.0,0.0,14.0,14.0,0.0,16.0,13.0,16.0,16.0,8.0,8.0,6.0,12.0,12.0,8.0,15.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,9,1.0,305.5,10.750276608,40.0,12.6274785039,0.0,0.0,13.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,16.0,0.0,16.0,16.0,14.0,0.0,13.0,14.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,1,0.0,332.0,10.4822241865,38.0,13.860606916,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,13.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,14.0,13.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0
1572,1,0.0,256.0,9.96748326518,37.0,15.1967113889,0.0,15.0,13.0,16.0,10.0,0.0,0.0,7.0,14.0,16.0,16.0,15.0,12.0,16.0,0.0,6.0,9.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,8.0,16.0
1573,3,0.0,213.5,10.3580082385,53.0,14.7415504953,0.0,10.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,9.0,0.0,14.0,11.0,16.0,12.0,0.0,16.0,0.0,16.0,13.0,0.0,11.0,0.0,8.0,16.0,0.0,0.0,10.0,15.0,7.0
1574,9,1.0,340.0,11.6166781726,46.0,13.6845427854,0.0,0.0,16.0,12.0,16.0,0.0,0.0,15.0,6.0,0.0,9.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,16.0,10.0,15.0,16.0,16.0,13.0,12.0,14.0,12.0,6.0,8.0,8.0,8.0,0.0
1575,2,0.0,342.0,10.5486483169,49.0,14.256938901,0.0,7.0,16.0,16.0,14.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,9.0,16.0,8.0,8.0,15.0,16.0,14.0,0.0,10.0,16.0,16.0,15.0,14.0,16.0,8.0,0.0,0.0,0.0,16.0,8.0
1576,1,0.0,276.5,9.52180651857,32.0,13.571751275,8.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,14.0,9.0,12.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0
1577,4,0.0,295.0,9.57852286337,61.0,12.4151046853,12.0,0.0,0.0,14.0,16.0,16.0,14.0,0.0,0.0,14.0,9.0,13.0,16.0,8.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,7.0,15.0,16.0,15.0,6.0,0.0,15.0,10.0,0.0,0.0,0.0
1578,2,0.0,262.5,10.381361318,47.0,15.7863898729,0.0,16.0,16.0,6.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,13.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,11.0,12.0
1579,2,0.0,275.0,10.8312765817,48.0,15.2594497985,0.0,16.0,16.0,9.0,0.0,0.0,0.0,14.0,14.0,8.0,12.0,14.0,16.0,16.0,11.0,9.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,12.0,6.0
1580,1,0.0,268.0,10.4450831207,27.0,14.1503644646,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,15.0,12.0,12.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,9.0
1581,4,0.0,263.0,9.58777884123,47.0,13.0110298344,0.0,0.0,0.0,6.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,9.0,0.0,16.0,14.0,14.0,13.0,0.0,0.0,8.0,16.0,16.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
1582,3,0.0,253.0,9.53116833951,54.0,15.3381554304,0.0,14.0,14.0,0.0,12.0,10.0,0.0,0.0,15.0,9.0,16.0,16.0,9.0,16.0,15.0,0.0,9.0,16.0,16.0,9.0,8.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
1583,5,0.0,286.5,10.8151832066,62.0,15.5171078547,0.0,11.0,16.0,16.0,8.0,0.0,9.0,16.0,11.0,15.0,11.0,0.0,0.0,16.0,10.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,12.0,15.0,14.0,0.0,8.0,8.0,0.0,0.0
1584,1,0.0,263.5,10.1125075083,34.0,13.1590119875,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,12.0,12.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0
1585,4,0.0,279.0,10.1685217239,68.0,14.0942671661,12.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,16.0,8.0,10.0,16.0,0.0,0.0,0.0,11.0,16.0,16.0,6.0,0.0,6.0,14.0,16.0,11.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0
1586,3,0.0,259.0,10.2669664397,46.0,14.8433905493,0.0,11.0,16.0,0.0,6.0,0.0,0.0,14.0,9.0,13.0,16.0,15.0,0.0,16.0,15.0,8.0,15.0,7.0,16.0,0.0,6.0,0.0,0.0,0.0,15.0,12.0,16.0,0.0,0.0,0.0,12.0,12.0
1587,8,2.0,418.5,11.6232392022,34.0,13.9163313988,0.0,0.0,16.0,9.0,15.0,9.0,12.0,9.0,6.0,0.0,16.0,14.0,0.0,16.0,16.0,16.0,14.0,0.0,16.0,0.0,12.0,16.0,13.0,11.0,13.0,10.0,16.0,0.0,0.0,0.0,12.0,9.0
1588,1,0.0,268.0,10.4423424739,33.0,14.3226950988,9.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,14.0,16.0,13.0,0.0,0.0,16.0,16.0,16.0,16.0,11.0,14.0,16.0,12.0,8.0,8.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,7.0
1589,4,0.0,270.0,9.47037569292,55.0,13.1428952291,0.0,0.0,0.0,15.0,16.0,14.0,0.0,0.0,0.0,11.0,14.0,13.0,0.0,6.0,0.0,12.0,15.0,14.0,14.0,8.0,0.0,11.0,16.0,14.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0
1590,4,0.0,230.5,9.64696178812,58.0,13.1529562213,7.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,15.0,7.0,0.0,16.0,0.0,6.0,0.0,0.0,16.0,16.0,0.0,0.0,6.0,16.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,5,0.0,224.5,10.6588345397,43.0,14.9650006242,0.0,14.0,16.0,16.0,15.0,6.0,0.0,11.0,12.0,0.0,10.0,15.0,0.0,16.0,0.0,0.0,9.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,1,0.0,288.5,10.6215381893,32.0,13.5267814905,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,16.0,14.0,12.0,15.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0
1593,4,0.0,253.5,9.2703621414,43.0,12.7662358355,0.0,0.0,7.0,13.0,16.0,11.0,0.0,0.0,8.0,13.0,16.0,15.0,13.0,16.0,0.0,16.0,16.0,15.0,6.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1594,8,2.0,356.5,10.6742458285,39.0,14.2758995019,0.0,6.0,13.0,14.0,14.0,9.0,15.0,12.0,13.0,0.0,13.0,16.0,10.0,13.0,0.0,14.0,8.0,12.0,10.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,9,0.0,237.5,10.923954747,32.0,12.839720239,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,16.0,0.0,10.0,15.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0
1596,1,0.0,225.5,10.2675362317,33.0,13.8010820575,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,0.0,13.0,12.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,8.0
1597,4,0.0,244.5,9.96667779235,68.0,13.4800236191,9.0,0.0,0.0,6.0,14.0,14.0,15.0,12.0,0.0,14.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,9.0,16.0,15.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0
1598,9,1.0,317.0,11.3240006102,53.0,13.7391533612,0.0,0.0,15.0,16.0,10.0,0.0,0.0,14.0,8.0,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,12.0,0.0,15.0,16.0,16.0,12.0,16.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0
1599,5,0.0,251.0,9.40340118658,45.0,13.5915167697,0.0,14.0,16.0,16.0,16.0,7.0,0.0,14.0,11.0,0.0,16.0,7.0,0.0,16.0,0.0,12.0,16.0,16.0,10.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,1,0.0,340.5,11.2295067929,39.0,13.821931549,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0,0.0,0.0,7.0,10.0,15.0,16.0,16.0,16.0,8.0,0.0,0.0,6.0,9.0,16.0
1601,5,0.0,290.5,9.61021396313,43.0,13.8935664666,0.0,10.0,16.0,16.0,16.0,12.0,0.0,8.0,11.0,8.0,16.0,10.0,0.0,16.0,0.0,16.0,10.0,0.0,16.0,16.0,8.0,0.0,8.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0
